origin_date,target,target_end_date,horizon,location,output_type,output_type_id,value
2022-04-17,CPIAUCSL,2022-04-30,0,US,quantile,0.05,290.1016
2022-04-17,CPIAUCSL,2022-04-30,0,US,quantile,0.1,290.5217
2022-04-17,CPIAUCSL,2022-04-30,0,US,quantile,0.5,290.8794
2022-04-17,CPIAUCSL,2022-04-30,0,US,quantile,0.9,291.0905
2022-04-17,CPIAUCSL,2022-04-30,0,US,quantile,0.95,291.6142
2022-04-17,CPIAUCSL,2022-04-30,0,US,mean,,290.8977
2022-04-17,CPIAUCSL,2022-05-31,1,US,quantile,0.05,292.5931
2022-04-17,CPIAUCSL,2022-05-31,1,US,quantile,0.1,293.2156
2022-04-17,CPIAUCSL,2022-05-31,1,US,quantile,0.5,294.1161
2022-04-17,CPIAUCSL,2022-05-31,1,US,quantile,0.9,294.8393
2022-04-17,CPIAUCSL,2022-05-31,1,US,quantile,0.95,296.4516
2022-04-17,CPIAUCSL,2022-05-31,1,US,mean,,294.2769
2022-04-17,CPIAUCSL,2022-06-30,2,US,quantile,0.05,294.1224
2022-04-17,CPIAUCSL,2022-06-30,2,US,quantile,0.1,294.1271
2022-04-17,CPIAUCSL,2022-06-30,2,US,quantile,0.5,297.7097
2022-04-17,CPIAUCSL,2022-06-30,2,US,quantile,0.9,302.2436
2022-04-17,CPIAUCSL,2022-06-30,2,US,quantile,0.95,302.4676
2022-04-17,CPIAUCSL,2022-06-30,2,US,mean,,298.1298
2022-04-17,CPIAUCSL,2022-07-31,3,US,quantile,0.05,297.6741
2022-04-17,CPIAUCSL,2022-07-31,3,US,quantile,0.1,299.5813
2022-04-17,CPIAUCSL,2022-07-31,3,US,quantile,0.5,302.049
2022-04-17,CPIAUCSL,2022-07-31,3,US,quantile,0.9,308.009
2022-04-17,CPIAUCSL,2022-07-31,3,US,quantile,0.95,308.6463
2022-04-17,CPIAUCSL,2022-07-31,3,US,mean,,302.9479
2022-04-17,CPIAUCSL,2022-08-31,4,US,quantile,0.05,299.4274
2022-04-17,CPIAUCSL,2022-08-31,4,US,quantile,0.1,299.9247
2022-04-17,CPIAUCSL,2022-08-31,4,US,quantile,0.5,306.159
2022-04-17,CPIAUCSL,2022-08-31,4,US,quantile,0.9,313.0925
2022-04-17,CPIAUCSL,2022-08-31,4,US,quantile,0.95,315.0016
2022-04-17,CPIAUCSL,2022-08-31,4,US,mean,,306.6853
2022-04-17,CPIAUCSL,2022-09-30,5,US,quantile,0.05,300.8105
2022-04-17,CPIAUCSL,2022-09-30,5,US,quantile,0.1,302.3217
2022-04-17,CPIAUCSL,2022-09-30,5,US,quantile,0.5,307.542
2022-04-17,CPIAUCSL,2022-09-30,5,US,quantile,0.9,311.5574
2022-04-17,CPIAUCSL,2022-09-30,5,US,quantile,0.95,321.1539
2022-04-17,CPIAUCSL,2022-09-30,5,US,mean,,309.7255
2022-04-17,CPIAUCSL,2022-10-31,6,US,quantile,0.05,284.9215
2022-04-17,CPIAUCSL,2022-10-31,6,US,quantile,0.1,293.7556
2022-04-17,CPIAUCSL,2022-10-31,6,US,quantile,0.5,309.6939
2022-04-17,CPIAUCSL,2022-10-31,6,US,quantile,0.9,327.4343
2022-04-17,CPIAUCSL,2022-10-31,6,US,quantile,0.95,327.4809
2022-04-17,CPIAUCSL,2022-10-31,6,US,mean,,308.1148
2022-04-17,CPIAUCSL,2022-11-30,7,US,quantile,0.05,303.0466
2022-04-17,CPIAUCSL,2022-11-30,7,US,quantile,0.1,305.9515
2022-04-17,CPIAUCSL,2022-11-30,7,US,quantile,0.5,314.5083
2022-04-17,CPIAUCSL,2022-11-30,7,US,quantile,0.9,322.152
2022-04-17,CPIAUCSL,2022-11-30,7,US,quantile,0.95,338.2238
2022-04-17,CPIAUCSL,2022-11-30,7,US,mean,,319.3044
2022-04-17,CPIAUCSL,2022-12-31,8,US,quantile,0.05,302.7993
2022-04-17,CPIAUCSL,2022-12-31,8,US,quantile,0.1,306.3245
2022-04-17,CPIAUCSL,2022-12-31,8,US,quantile,0.5,319.3976
2022-04-17,CPIAUCSL,2022-12-31,8,US,quantile,0.9,336.3772
2022-04-17,CPIAUCSL,2022-12-31,8,US,quantile,0.95,345.6011
2022-04-17,CPIAUCSL,2022-12-31,8,US,mean,,319.2641
2022-04-17,CPIAUCSL,2023-01-31,9,US,quantile,0.05,302.5028
2022-04-17,CPIAUCSL,2023-01-31,9,US,quantile,0.1,306.777
2022-04-17,CPIAUCSL,2023-01-31,9,US,quantile,0.5,326.8882
2022-04-17,CPIAUCSL,2023-01-31,9,US,quantile,0.9,344.2877
2022-04-17,CPIAUCSL,2023-01-31,9,US,quantile,0.95,361.1071
2022-04-17,CPIAUCSL,2023-01-31,9,US,mean,,325.5408
2022-04-17,CPIAUCSL,2023-02-28,10,US,quantile,0.05,291.6897
2022-04-17,CPIAUCSL,2023-02-28,10,US,quantile,0.1,295.2904
2022-04-17,CPIAUCSL,2023-02-28,10,US,quantile,0.5,320.692
2022-04-17,CPIAUCSL,2023-02-28,10,US,quantile,0.9,370.0876
2022-04-17,CPIAUCSL,2023-02-28,10,US,quantile,0.95,381.365
2022-04-17,CPIAUCSL,2023-02-28,10,US,mean,,327.3795
2022-04-17,CPIAUCSL,2023-03-31,11,US,quantile,0.05,265.5766
2022-04-17,CPIAUCSL,2023-03-31,11,US,quantile,0.1,295.193
2022-04-17,CPIAUCSL,2023-03-31,11,US,quantile,0.5,335.7307
2022-04-17,CPIAUCSL,2023-03-31,11,US,quantile,0.9,380.1255
2022-04-17,CPIAUCSL,2023-03-31,11,US,quantile,0.95,395.6497
2022-04-17,CPIAUCSL,2023-03-31,11,US,mean,,328.9665
2022-04-17,CPIAUCSL,2023-04-30,12,US,quantile,0.05,259.1686
2022-04-17,CPIAUCSL,2023-04-30,12,US,quantile,0.1,283.9733
2022-04-17,CPIAUCSL,2023-04-30,12,US,quantile,0.5,318.0913
2022-04-17,CPIAUCSL,2023-04-30,12,US,quantile,0.9,384.6366
2022-04-17,CPIAUCSL,2023-04-30,12,US,quantile,0.95,409.0485
2022-04-17,CPIAUCSL,2023-04-30,12,US,mean,,323.4832
2022-04-17,CPIAUCSL,2023-05-31,13,US,quantile,0.05,302.1393
2022-04-17,CPIAUCSL,2023-05-31,13,US,quantile,0.1,316.6262
2022-04-17,CPIAUCSL,2023-05-31,13,US,quantile,0.5,336.6002
2022-04-17,CPIAUCSL,2023-05-31,13,US,quantile,0.9,353.6502
2022-04-17,CPIAUCSL,2023-05-31,13,US,quantile,0.95,412.1849
2022-04-17,CPIAUCSL,2023-05-31,13,US,mean,,374.6396
2022-04-17,CPIAUCSL,2023-06-30,14,US,quantile,0.05,300.9134
2022-04-17,CPIAUCSL,2023-06-30,14,US,quantile,0.1,317.5449
