origin_date,target,target_end_date,horizon,location,output_type,output_type_id,value
2020-10-17,INDPRO,2020-10-31,0,US,quantile,0.05,93.8218
2020-10-17,INDPRO,2020-10-31,0,US,quantile,0.1,94.3407
2020-10-17,INDPRO,2020-10-31,0,US,quantile,0.5,96.1712
2020-10-17,INDPRO,2020-10-31,0,US,quantile,0.9,98.0018
2020-10-17,INDPRO,2020-10-31,0,US,quantile,0.95,98.5207
2020-10-17,INDPRO,2020-10-31,0,US,mean,,96.1712
2020-10-17,INDPRO,2020-11-30,1,US,quantile,0.05,93.1663
2020-10-17,INDPRO,2020-11-30,1,US,quantile,0.1,93.8715
2020-10-17,INDPRO,2020-11-30,1,US,quantile,0.5,96.3593
2020-10-17,INDPRO,2020-11-30,1,US,quantile,0.9,98.8471
2020-10-17,INDPRO,2020-11-30,1,US,quantile,0.95,99.5523
2020-10-17,INDPRO,2020-11-30,1,US,mean,,96.3593
2020-10-17,INDPRO,2020-12-31,2,US,quantile,0.05,92.77
2020-10-17,INDPRO,2020-12-31,2,US,quantile,0.1,93.601
2020-10-17,INDPRO,2020-12-31,2,US,quantile,0.5,96.5324
2020-10-17,INDPRO,2020-12-31,2,US,quantile,0.9,99.4637
2020-10-17,INDPRO,2020-12-31,2,US,quantile,0.95,100.2947
2020-10-17,INDPRO,2020-12-31,2,US,mean,,96.5324
2020-10-17,INDPRO,2021-01-31,3,US,quantile,0.05,92.5073
2020-10-17,INDPRO,2021-01-31,3,US,quantile,0.1,93.4315
2020-10-17,INDPRO,2021-01-31,3,US,quantile,0.5,96.6916
2020-10-17,INDPRO,2021-01-31,3,US,quantile,0.9,99.9518
2020-10-17,INDPRO,2021-01-31,3,US,quantile,0.95,100.876
2020-10-17,INDPRO,2021-01-31,3,US,mean,,96.6916
2020-10-17,INDPRO,2021-02-28,4,US,quantile,0.05,92.3272
2020-10-17,INDPRO,2021-02-28,4,US,quantile,0.1,93.3236
2020-10-17,INDPRO,2021-02-28,4,US,quantile,0.5,96.8382
2020-10-17,INDPRO,2021-02-28,4,US,quantile,0.9,100.3529
2020-10-17,INDPRO,2021-02-28,4,US,quantile,0.95,101.3492
2020-10-17,INDPRO,2021-02-28,4,US,mean,,96.8382
2020-10-17,INDPRO,2021-03-31,5,US,quantile,0.05,92.2029
2020-10-17,INDPRO,2021-03-31,5,US,quantile,0.1,93.2565
2020-10-17,INDPRO,2021-03-31,5,US,quantile,0.5,96.9731
2020-10-17,INDPRO,2021-03-31,5,US,quantile,0.9,100.6897
2020-10-17,INDPRO,2021-03-31,5,US,quantile,0.95,101.7433
2020-10-17,INDPRO,2021-03-31,5,US,mean,,96.9731
2020-10-17,INDPRO,2021-04-30,6,US,quantile,0.05,92.1181
2020-10-17,INDPRO,2021-04-30,6,US,quantile,0.1,93.2178
2020-10-17,INDPRO,2021-04-30,6,US,quantile,0.5,97.0973
2020-10-17,INDPRO,2021-04-30,6,US,quantile,0.9,100.9767
2020-10-17,INDPRO,2021-04-30,6,US,quantile,0.95,102.0764
2020-10-17,INDPRO,2021-04-30,6,US,mean,,97.0973
2020-10-17,INDPRO,2021-05-31,7,US,quantile,0.05,92.0619
2020-10-17,INDPRO,2021-05-31,7,US,quantile,0.1,93.1993
2020-10-17,INDPRO,2021-05-31,7,US,quantile,0.5,97.2115
2020-10-17,INDPRO,2021-05-31,7,US,quantile,0.9,101.2237
2020-10-17,INDPRO,2021-05-31,7,US,quantile,0.95,102.3611
2020-10-17,INDPRO,2021-05-31,7,US,mean,,97.2115
2020-10-17,INDPRO,2021-06-30,8,US,quantile,0.05,92.0271
2020-10-17,INDPRO,2021-06-30,8,US,quantile,0.1,93.1954
2020-10-17,INDPRO,2021-06-30,8,US,quantile,0.5,97.3166
2020-10-17,INDPRO,2021-06-30,8,US,quantile,0.9,101.4379
2020-10-17,INDPRO,2021-06-30,8,US,quantile,0.95,102.6062
2020-10-17,INDPRO,2021-06-30,8,US,mean,,97.3166
2020-10-17,INDPRO,2021-07-31,9,US,quantile,0.05,92.0081
2020-10-17,INDPRO,2021-07-31,9,US,quantile,0.1,93.202
2020-10-17,INDPRO,2021-07-31,9,US,quantile,0.5,97.4134
2020-10-17,INDPRO,2021-07-31,9,US,quantile,0.9,101.6248
2020-10-17,INDPRO,2021-07-31,9,US,quantile,0.95,102.8187
2020-10-17,INDPRO,2021-07-31,9,US,mean,,97.4134
2020-10-17,INDPRO,2021-08-31,10,US,quantile,0.05,92.001
2020-10-17,INDPRO,2021-08-31,10,US,quantile,0.1,93.2161
2020-10-17,INDPRO,2021-08-31,10,US,quantile,0.5,97.5025
2020-10-17,INDPRO,2021-08-31,10,US,quantile,0.9,101.7888
2020-10-17,INDPRO,2021-08-31,10,US,quantile,0.95,103.0039
2020-10-17,INDPRO,2021-08-31,10,US,mean,,97.5025
2020-10-17,INDPRO,2021-09-30,11,US,quantile,0.05,92.0029
2020-10-17,INDPRO,2021-09-30,11,US,quantile,0.1,93.2357
2020-10-17,INDPRO,2021-09-30,11,US,quantile,0.5,97.5844
2020-10-17,INDPRO,2021-09-30,11,US,quantile,0.9,101.9332
2020-10-17,INDPRO,2021-09-30,11,US,quantile,0.95,103.166
2020-10-17,INDPRO,2021-09-30,11,US,mean,,97.5844
2020-10-17,INDPRO,2021-10-31,12,US,quantile,0.05,92.0113
2020-10-17,INDPRO,2021-10-31,12,US,quantile,0.1,93.2589
2020-10-17,INDPRO,2021-10-31,12,US,quantile,0.5,97.6598
2020-10-17,INDPRO,2021-10-31,12,US,quantile,0.9,102.0608
2020-10-17,INDPRO,2021-10-31,12,US,quantile,0.95,103.3084
2020-10-17,INDPRO,2021-10-31,12,US,mean,,97.6598
2020-10-17,INDPRO,2021-11-30,13,US,quantile,0.05,92.0246
2020-10-17,INDPRO,2021-11-30,13,US,quantile,0.1,93.2846
2020-10-17,INDPRO,2021-11-30,13,US,quantile,0.5,97.7293
2020-10-17,INDPRO,2021-11-30,13,US,quantile,0.9,102.1739
2020-10-17,INDPRO,2021-11-30,13,US,quantile,0.95,103.4339
2020-10-17,INDPRO,2021-11-30,13,US,mean,,97.7293
2020-10-17,INDPRO,2021-12-31,14,US,quantile,0.05,92.0414
2020-10-17,INDPRO,2021-12-31,14,US,quantile,0.1,93.3118
2020-10-17,INDPRO,2021-12-31,14,US,quantile,0.5,97.7931
2020-10-17,INDPRO,2021-12-31,14,US,quantile,0.9,102.2745
2020-10-17,INDPRO,2021-12-31,14,US,quantile,0.95,103.5448
2020-10-17,INDPRO,2021-12-31,14,US,mean,,97.7931
2020-10-17,INDPRO,2022-01-31,15,US,quantile,0.05,92.0606
2020-10-17,INDPRO,2022-01-31,15,US,quantile,0.1,93.3398
2020-10-17,INDPRO,2022-01-31,15,US,quantile,0.5,97.8519
2020-10-17,INDPRO,2022-01-31,15,US,quantile,0.9,102.3641
2020-10-17,INDPRO,2022-01-31,15,US,quantile,0.95,103.6432
2020-10-17,INDPRO,2022-01-31,15,US,mean,,97.8519
2020-10-17,INDPRO,2022-02-28,16,US,quantile,0.05,92.0814
2020-10-17,INDPRO,2022-02-28,16,US,quantile,0.1,93.3679
2020-10-17,INDPRO,2022-02-28,16,US,quantile,0.5,97.906
2020-10-17,INDPRO,2022-02-28,16,US,quantile,0.9,102.4441
2020-10-17,INDPRO,2022-02-28,16,US,quantile,0.95,103.7306
2020-10-17,INDPRO,2022-02-28,16,US,mean,,97.906
