origin_date,target,target_end_date,horizon,location,output_type,output_type_id,value
2020-05-17,INDPRO,2020-05-31,0,US,quantile,0.05,82.6266
2020-05-17,INDPRO,2020-05-31,0,US,quantile,0.1,83.1027
2020-05-17,INDPRO,2020-05-31,0,US,quantile,0.5,84.7824
2020-05-17,INDPRO,2020-05-31,0,US,quantile,0.9,86.4621
2020-05-17,INDPRO,2020-05-31,0,US,quantile,0.95,86.9382
2020-05-17,INDPRO,2020-05-31,0,US,mean,,84.7824
2020-05-17,INDPRO,2020-06-30,1,US,quantile,0.05,81.9826
2020-05-17,INDPRO,2020-06-30,1,US,quantile,0.1,82.6486
2020-05-17,INDPRO,2020-06-30,1,US,quantile,0.5,84.998
2020-05-17,INDPRO,2020-06-30,1,US,quantile,0.9,87.3475
2020-05-17,INDPRO,2020-06-30,1,US,quantile,0.95,88.0135
2020-05-17,INDPRO,2020-06-30,1,US,mean,,84.998
2020-05-17,INDPRO,2020-07-31,2,US,quantile,0.05,81.5559
2020-05-17,INDPRO,2020-07-31,2,US,quantile,0.1,82.3628
2020-05-17,INDPRO,2020-07-31,2,US,quantile,0.5,85.2089
2020-05-17,INDPRO,2020-07-31,2,US,quantile,0.9,88.0551
2020-05-17,INDPRO,2020-07-31,2,US,quantile,0.95,88.862
2020-05-17,INDPRO,2020-07-31,2,US,mean,,85.2089
2020-05-17,INDPRO,2020-08-31,3,US,quantile,0.05,81.2425
2020-05-17,INDPRO,2020-08-31,3,US,quantile,0.1,82.1641
2020-05-17,INDPRO,2020-08-31,3,US,quantile,0.5,85.4152
2020-05-17,INDPRO,2020-08-31,3,US,quantile,0.9,88.6663
2020-05-17,INDPRO,2020-08-31,3,US,quantile,0.95,89.5879
2020-05-17,INDPRO,2020-08-31,3,US,mean,,85.4152
2020-05-17,INDPRO,2020-09-30,4,US,quantile,0.05,81.0016
2020-05-17,INDPRO,2020-09-30,4,US,quantile,0.1,82.021
2020-05-17,INDPRO,2020-09-30,4,US,quantile,0.5,85.6169
2020-05-17,INDPRO,2020-09-30,4,US,quantile,0.9,89.2128
2020-05-17,INDPRO,2020-09-30,4,US,quantile,0.95,90.2322
2020-05-17,INDPRO,2020-09-30,4,US,mean,,85.6169
2020-05-17,INDPRO,2020-10-31,5,US,quantile,0.05,80.812
2020-05-17,INDPRO,2020-10-31,5,US,quantile,0.1,81.9169
2020-05-17,INDPRO,2020-10-31,5,US,quantile,0.5,85.8142
2020-05-17,INDPRO,2020-10-31,5,US,quantile,0.9,89.7115
2020-05-17,INDPRO,2020-10-31,5,US,quantile,0.95,90.8164
2020-05-17,INDPRO,2020-10-31,5,US,mean,,85.8142
2020-05-17,INDPRO,2020-11-30,6,US,quantile,0.05,80.6611
2020-05-17,INDPRO,2020-11-30,6,US,quantile,0.1,81.8419
2020-05-17,INDPRO,2020-11-30,6,US,quantile,0.5,86.0071
2020-05-17,INDPRO,2020-11-30,6,US,quantile,0.9,90.1724
2020-05-17,INDPRO,2020-11-30,6,US,quantile,0.95,91.3532
2020-05-17,INDPRO,2020-11-30,6,US,mean,,86.0071
2020-05-17,INDPRO,2020-12-31,7,US,quantile,0.05,80.5404
2020-05-17,INDPRO,2020-12-31,7,US,quantile,0.1,81.7895
2020-05-17,INDPRO,2020-12-31,7,US,quantile,0.5,86.1958
2020-05-17,INDPRO,2020-12-31,7,US,quantile,0.9,90.6021
2020-05-17,INDPRO,2020-12-31,7,US,quantile,0.95,91.8513
2020-05-17,INDPRO,2020-12-31,7,US,mean,,86.1958
2020-05-17,INDPRO,2021-01-31,8,US,quantile,0.05,80.4441
2020-05-17,INDPRO,2021-01-31,8,US,quantile,0.1,81.7552
2020-05-17,INDPRO,2021-01-31,8,US,quantile,0.5,86.3804
2020-05-17,INDPRO,2021-01-31,8,US,quantile,0.9,91.0055
2020-05-17,INDPRO,2021-01-31,8,US,quantile,0.95,92.3167
2020-05-17,INDPRO,2021-01-31,8,US,mean,,86.3804
2020-05-17,INDPRO,2021-02-28,9,US,quantile,0.05,80.3679
2020-05-17,INDPRO,2021-02-28,9,US,quantile,0.1,81.7357
2020-05-17,INDPRO,2021-02-28,9,US,quantile,0.5,86.5609
2020-05-17,INDPRO,2021-02-28,9,US,quantile,0.9,91.386
2020-05-17,INDPRO,2021-02-28,9,US,quantile,0.95,92.7539
2020-05-17,INDPRO,2021-02-28,9,US,mean,,86.5609
2020-05-17,INDPRO,2021-03-31,10,US,quantile,0.05,80.3084
2020-05-17,INDPRO,2021-03-31,10,US,quantile,0.1,81.7284
2020-05-17,INDPRO,2021-03-31,10,US,quantile,0.5,86.7374
