origin_date,target,target_end_date,horizon,location,output_type,output_type_id,value
2012-06-17,INDPRO,2012-06-30,0,US,quantile,0.01,94.0023
2012-06-17,INDPRO,2012-06-30,0,US,quantile,0.025,94.587
2012-06-17,INDPRO,2012-06-30,0,US,quantile,0.05,95.0928
2012-06-17,INDPRO,2012-06-30,0,US,quantile,0.1,95.6794
2012-06-17,INDPRO,2012-06-30,0,US,quantile,0.15,96.0772
2012-06-17,INDPRO,2012-06-30,0,US,quantile,0.2,96.3945
2012-06-17,INDPRO,2012-06-30,0,US,quantile,0.25,96.6676
2012-06-17,INDPRO,2012-06-30,0,US,quantile,0.3,96.9135
2012-06-17,INDPRO,2012-06-30,0,US,quantile,0.35,97.1419
2012-06-17,INDPRO,2012-06-30,0,US,quantile,0.4,97.3591
2012-06-17,INDPRO,2012-06-30,0,US,quantile,0.45,97.5698
2012-06-17,INDPRO,2012-06-30,0,US,quantile,0.5,97.7775
2012-06-17,INDPRO,2012-06-30,0,US,quantile,0.55,97.9857
2012-06-17,INDPRO,2012-06-30,0,US,quantile,0.6,98.1977
2012-06-17,INDPRO,2012-06-30,0,US,quantile,0.65,98.4173
2012-06-17,INDPRO,2012-06-30,0,US,quantile,0.7,98.6492
2012-06-17,INDPRO,2012-06-30,0,US,quantile,0.75,98.9002
2012-06-17,INDPRO,2012-06-30,0,US,quantile,0.8,99.1803
2012-06-17,INDPRO,2012-06-30,0,US,quantile,0.85,99.5079
2012-06-17,INDPRO,2012-06-30,0,US,quantile,0.9,99.9216
2012-06-17,INDPRO,2012-06-30,0,US,quantile,0.95,100.538
2012-06-17,INDPRO,2012-06-30,0,US,quantile,0.975,101.0756
2012-06-17,INDPRO,2012-06-30,0,US,quantile,0.99,101.7044
2012-06-17,INDPRO,2012-06-30,0,US,median,,97.7775
2012-06-17,INDPRO,2012-07-31,1,US,quantile,0.01,91.0817
2012-06-17,INDPRO,2012-07-31,1,US,quantile,0.025,92.114
2012-06-17,INDPRO,2012-07-31,1,US,quantile,0.05,93.0111
2012-06-17,INDPRO,2012-07-31,1,US,quantile,0.1,94.0563
2012-06-17,INDPRO,2012-07-31,1,US,quantile,0.15,94.7681
2012-06-17,INDPRO,2012-07-31,1,US,quantile,0.2,95.3377
2012-06-17,INDPRO,2012-07-31,1,US,quantile,0.25,95.829
2012-06-17,INDPRO,2012-07-31,1,US,quantile,0.3,96.2724
2012-06-17,INDPRO,2012-07-31,1,US,quantile,0.35,96.6852
2012-06-17,INDPRO,2012-07-31,1,US,quantile,0.4,97.0784
2012-06-17,INDPRO,2012-07-31,1,US,quantile,0.45,97.4605
2012-06-17,INDPRO,2012-07-31,1,US,quantile,0.5,97.8379
2012-06-17,INDPRO,2012-07-31,1,US,quantile,0.55,98.2168
2012-06-17,INDPRO,2012-07-31,1,US,quantile,0.6,98.6033
2012-06-17,INDPRO,2012-07-31,1,US,quantile,0.65,99.0043
2012-06-17,INDPRO,2012-07-31,1,US,quantile,0.7,99.4288
2012-06-17,INDPRO,2012-07-31,1,US,quantile,0.75,99.8888
2012-06-17,INDPRO,2012-07-31,1,US,quantile,0.8,100.4037
2012-06-17,INDPRO,2012-07-31,1,US,quantile,0.85,101.0071
2012-06-17,INDPRO,2012-07-31,1,US,quantile,0.9,101.7715
2012-06-17,INDPRO,2012-07-31,1,US,quantile,0.95,102.9152
2012-06-17,INDPRO,2012-07-31,1,US,quantile,0.975,103.9175
2012-06-17,INDPRO,2012-07-31,1,US,quantile,0.99,105.0952
2012-06-17,INDPRO,2012-07-31,1,US,median,,97.8379
2012-06-17,INDPRO,2012-08-31,2,US,quantile,0.01,88.5291
2012-06-17,INDPRO,2012-08-31,2,US,quantile,0.025,89.9387
2012-06-17,INDPRO,2012-08-31,2,US,quantile,0.05,91.1689
2012-06-17,INDPRO,2012-08-31,2,US,quantile,0.1,92.6082
2012-06-17,INDPRO,2012-08-31,2,US,quantile,0.15,93.5921
2012-06-17,INDPRO,2012-08-31,2,US,quantile,0.2,94.3815
2012-06-17,INDPRO,2012-08-31,2,US,quantile,0.25,95.064
2012-06-17,INDPRO,2012-08-31,2,US,quantile,0.3,95.6812
2012-06-17,INDPRO,2012-08-31,2,US,quantile,0.35,96.2567
2012-06-17,INDPRO,2012-08-31,2,US,quantile,0.4,96.8059
2012-06-17,INDPRO,2012-08-31,2,US,quantile,0.45,97.3403
2012-06-17,INDPRO,2012-08-31,2,US,quantile,0.5,97.8691
2012-06-17,INDPRO,2012-08-31,2,US,quantile,0.55,98.4008
2012-06-17,INDPRO,2012-08-31,2,US,quantile,0.6,98.944
2012-06-17,INDPRO,2012-08-31,2,US,quantile,0.65,99.5086
2012-06-17,INDPRO,2012-08-31,2,US,quantile,0.7,100.1071
2012-06-17,INDPRO,2012-08-31,2,US,quantile,0.75,100.757
2012-06-17,INDPRO,2012-08-31,2,US,quantile,0.8,101.4856
2012-06-17,INDPRO,2012-08-31,2,US,quantile,0.85,102.3416
2012-06-17,INDPRO,2012-08-31,2,US,quantile,0.9,103.4289
2012-06-17,INDPRO,2012-08-31,2,US,quantile,0.95,105.0618
2012-06-17,INDPRO,2012-08-31,2,US,quantile,0.975,106.4989
