origin_date,target,target_end_date,horizon,location,output_type,output_type_id,value
2006-11-17,INDPRO,2006-11-30,0,US,quantile,0.01,95.2332
2006-11-17,INDPRO,2006-11-30,0,US,quantile,0.025,95.8389
2006-11-17,INDPRO,2006-11-30,0,US,quantile,0.05,96.3629
2006-11-17,INDPRO,2006-11-30,0,US,quantile,0.1,96.9707
2006-11-17,INDPRO,2006-11-30,0,US,quantile,0.15,97.3829
2006-11-17,INDPRO,2006-11-30,0,US,quantile,0.2,97.7118
2006-11-17,INDPRO,2006-11-30,0,US,quantile,0.25,97.9948
2006-11-17,INDPRO,2006-11-30,0,US,quantile,0.3,98.2496
2006-11-17,INDPRO,2006-11-30,0,US,quantile,0.35,98.4864
2006-11-17,INDPRO,2006-11-30,0,US,quantile,0.4,98.7116
2006-11-17,INDPRO,2006-11-30,0,US,quantile,0.45,98.9299
2006-11-17,INDPRO,2006-11-30,0,US,quantile,0.5,99.1453
2006-11-17,INDPRO,2006-11-30,0,US,quantile,0.55,99.3611
2006-11-17,INDPRO,2006-11-30,0,US,quantile,0.6,99.5809
2006-11-17,INDPRO,2006-11-30,0,US,quantile,0.65,99.8086
2006-11-17,INDPRO,2006-11-30,0,US,quantile,0.7,100.0491
2006-11-17,INDPRO,2006-11-30,0,US,quantile,0.75,100.3093
2006-11-17,INDPRO,2006-11-30,0,US,quantile,0.8,100.5998
2006-11-17,INDPRO,2006-11-30,0,US,quantile,0.85,100.9396
2006-11-17,INDPRO,2006-11-30,0,US,quantile,0.9,101.3686
2006-11-17,INDPRO,2006-11-30,0,US,quantile,0.95,102.008
2006-11-17,INDPRO,2006-11-30,0,US,quantile,0.975,102.5657
2006-11-17,INDPRO,2006-11-30,0,US,quantile,0.99,103.2181
2006-11-17,INDPRO,2006-11-30,0,US,median,,99.1453
2006-11-17,INDPRO,2006-12-31,1,US,quantile,0.01,92.1157
2006-11-17,INDPRO,2006-12-31,1,US,quantile,0.025,93.1843
2006-11-17,INDPRO,2006-12-31,1,US,quantile,0.05,94.1132
2006-11-17,INDPRO,2006-12-31,1,US,quantile,0.1,95.1957
2006-11-17,INDPRO,2006-12-31,1,US,quantile,0.15,95.9331
2006-11-17,INDPRO,2006-12-31,1,US,quantile,0.2,96.5232
2006-11-17,INDPRO,2006-12-31,1,US,quantile,0.25,97.0323
2006-11-17,INDPRO,2006-12-31,1,US,quantile,0.3,97.4919
2006-11-17,INDPRO,2006-12-31,1,US,quantile,0.35,97.9196
2006-11-17,INDPRO,2006-12-31,1,US,quantile,0.4,98.3273
2006-11-17,INDPRO,2006-12-31,1,US,quantile,0.45,98.7233
2006-11-17,INDPRO,2006-12-31,1,US,quantile,0.5,99.1146
2006-11-17,INDPRO,2006-12-31,1,US,quantile,0.55,99.5074
2006-11-17,INDPRO,2006-12-31,1,US,quantile,0.6,99.9082
2006-11-17,INDPRO,2006-12-31,1,US,quantile,0.65,100.3241
2006-11-17,INDPRO,2006-12-31,1,US,quantile,0.7,100.7643
2006-11-17,INDPRO,2006-12-31,1,US,quantile,0.75,101.2415
2006-11-17,INDPRO,2006-12-31,1,US,quantile,0.8,101.7755
2006-11-17,INDPRO,2006-12-31,1,US,quantile,0.85,102.4016
2006-11-17,INDPRO,2006-12-31,1,US,quantile,0.9,103.1948
2006-11-17,INDPRO,2006-12-31,1,US,quantile,0.95,104.3817
2006-11-17,INDPRO,2006-12-31,1,US,quantile,0.975,105.4223
2006-11-17,INDPRO,2006-12-31,1,US,quantile,0.99,106.6452
2006-11-17,INDPRO,2006-12-31,1,US,median,,99.1146
2006-11-17,INDPRO,2007-01-31,2,US,quantile,0.01,89.4243
2006-11-17,INDPRO,2007-01-31,2,US,quantile,0.025,90.8828
2006-11-17,INDPRO,2007-01-31,2,US,quantile,0.05,92.1562
2006-11-17,INDPRO,2007-01-31,2,US,quantile,0.1,93.6465
2006-11-17,INDPRO,2007-01-31,2,US,quantile,0.15,94.6656
2006-11-17,INDPRO,2007-01-31,2,US,quantile,0.2,95.4834
2006-11-17,INDPRO,2007-01-31,2,US,quantile,0.25,96.1907
2006-11-17,INDPRO,2007-01-31,2,US,quantile,0.3,96.8303
2006-11-17,INDPRO,2007-01-31,2,US,quantile,0.35,97.4268
2006-11-17,INDPRO,2007-01-31,2,US,quantile,0.4,97.9962
2006-11-17,INDPRO,2007-01-31,2,US,quantile,0.45,98.5503
2006-11-17,INDPRO,2007-01-31,2,US,quantile,0.5,99.0986
2006-11-17,INDPRO,2007-01-31,2,US,quantile,0.55,99.65
2006-11-17,INDPRO,2007-01-31,2,US,quantile,0.6,100.2135
2006-11-17,INDPRO,2007-01-31,2,US,quantile,0.65,100.7992
2006-11-17,INDPRO,2007-01-31,2,US,quantile,0.7,101.4201
2006-11-17,INDPRO,2007-01-31,2,US,quantile,0.75,102.0945
2006-11-17,INDPRO,2007-01-31,2,US,quantile,0.8,102.8507
2006-11-17,INDPRO,2007-01-31,2,US,quantile,0.85,103.7393
2006-11-17,INDPRO,2007-01-31,2,US,quantile,0.9,104.8682
2006-11-17,INDPRO,2007-01-31,2,US,quantile,0.95,106.5641
2006-11-17,INDPRO,2007-01-31,2,US,quantile,0.975,108.0572
2006-11-17,INDPRO,2007-01-31,2,US,quantile,0.99,109.8196
2006-11-17,INDPRO,2007-01-31,2,US,median,,99.0986
2006-11-17,INDPRO,2007-02-28,3,US,quantile,0.01,87.1162
2006-11-17,INDPRO,2007-02-28,3,US,quantile,0.025,88.9013
2006-11-17,INDPRO,2007-02-28,3,US,quantile,0.05,90.4657
2006-11-17,INDPRO,2007-02-28,3,US,quantile,0.1,92.3037
2006-11-17,INDPRO,2007-02-28,3,US,quantile,0.15,93.5648
2006-11-17,INDPRO,2007-02-28,3,US,quantile,0.2,94.5793
2006-11-17,INDPRO,2007-02-28,3,US,quantile,0.25,95.4585
2006-11-17,INDPRO,2007-02-28,3,US,quantile,0.3,96.255
2006-11-17,INDPRO,2007-02-28,3,US,quantile,0.35,96.999
2006-11-17,INDPRO,2007-02-28,3,US,quantile,0.4,97.7103
2006-11-17,INDPRO,2007-02-28,3,US,quantile,0.45,98.4034
2006-11-17,INDPRO,2007-02-28,3,US,quantile,0.5,99.0904
2006-11-17,INDPRO,2007-02-28,3,US,quantile,0.55,99.7821
2006-11-17,INDPRO,2007-02-28,3,US,quantile,0.6,100.4899
2006-11-17,INDPRO,2007-02-28,3,US,quantile,0.65,101.2268
2006-11-17,INDPRO,2007-02-28,3,US,quantile,0.7,102.0092
2006-11-17,INDPRO,2007-02-28,3,US,quantile,0.75,102.8604
2006-11-17,INDPRO,2007-02-28,3,US,quantile,0.8,103.8165
