origin_date,target,target_end_date,horizon,location,output_type,output_type_id,value
2009-12-17,INDPRO,2009-12-31,0,US,quantile,0.01,84.7731
2009-12-17,INDPRO,2009-12-31,0,US,quantile,0.025,85.3068
2009-12-17,INDPRO,2009-12-31,0,US,quantile,0.05,85.7686
2009-12-17,INDPRO,2009-12-31,0,US,quantile,0.1,86.304
2009-12-17,INDPRO,2009-12-31,0,US,quantile,0.15,86.6672
2009-12-17,INDPRO,2009-12-31,0,US,quantile,0.2,86.9569
2009-12-17,INDPRO,2009-12-31,0,US,quantile,0.25,87.2062
2009-12-17,INDPRO,2009-12-31,0,US,quantile,0.3,87.4307
2009-12-17,INDPRO,2009-12-31,0,US,quantile,0.35,87.6393
2009-12-17,INDPRO,2009-12-31,0,US,quantile,0.4,87.8376
2009-12-17,INDPRO,2009-12-31,0,US,quantile,0.45,88.03
2009-12-17,INDPRO,2009-12-31,0,US,quantile,0.5,88.2197
2009-12-17,INDPRO,2009-12-31,0,US,quantile,0.55,88.4098
2009-12-17,INDPRO,2009-12-31,0,US,quantile,0.6,88.6034
2009-12-17,INDPRO,2009-12-31,0,US,quantile,0.65,88.8039
2009-12-17,INDPRO,2009-12-31,0,US,quantile,0.7,89.0158
2009-12-17,INDPRO,2009-12-31,0,US,quantile,0.75,89.2449
2009-12-17,INDPRO,2009-12-31,0,US,quantile,0.8,89.5008
2009-12-17,INDPRO,2009-12-31,0,US,quantile,0.85,89.8
2009-12-17,INDPRO,2009-12-31,0,US,quantile,0.9,90.1779
2009-12-17,INDPRO,2009-12-31,0,US,quantile,0.95,90.7409
2009-12-17,INDPRO,2009-12-31,0,US,quantile,0.975,91.232
2009-12-17,INDPRO,2009-12-31,0,US,quantile,0.99,91.8064
2009-12-17,INDPRO,2009-12-31,0,US,median,,88.2197
2009-12-17,INDPRO,2010-01-31,1,US,quantile,0.01,82.1502
2009-12-17,INDPRO,2010-01-31,1,US,quantile,0.025,83.0929
2009-12-17,INDPRO,2010-01-31,1,US,quantile,0.05,83.9122
2009-12-17,INDPRO,2010-01-31,1,US,quantile,0.1,84.8669
2009-12-17,INDPRO,2010-01-31,1,US,quantile,0.15,85.5172
2009-12-17,INDPRO,2010-01-31,1,US,quantile,0.2,86.0375
2009-12-17,INDPRO,2010-01-31,1,US,quantile,0.25,86.4865
2009-12-17,INDPRO,2010-01-31,1,US,quantile,0.3,86.8917
2009-12-17,INDPRO,2010-01-31,1,US,quantile,0.35,87.2688
2009-12-17,INDPRO,2010-01-31,1,US,quantile,0.4,87.6282
2009-12-17,INDPRO,2010-01-31,1,US,quantile,0.45,87.9773
2009-12-17,INDPRO,2010-01-31,1,US,quantile,0.5,88.3222
2009-12-17,INDPRO,2010-01-31,1,US,quantile,0.55,88.6685
2009-12-17,INDPRO,2010-01-31,1,US,quantile,0.6,89.0218
2009-12-17,INDPRO,2010-01-31,1,US,quantile,0.65,89.3884
2009-12-17,INDPRO,2010-01-31,1,US,quantile,0.7,89.7763
2009-12-17,INDPRO,2010-01-31,1,US,quantile,0.75,90.1969
2009-12-17,INDPRO,2010-01-31,1,US,quantile,0.8,90.6676
2009-12-17,INDPRO,2010-01-31,1,US,quantile,0.85,91.2192
2009-12-17,INDPRO,2010-01-31,1,US,quantile,0.9,91.9182
2009-12-17,INDPRO,2010-01-31,1,US,quantile,0.95,92.964
2009-12-17,INDPRO,2010-01-31,1,US,quantile,0.975,93.8807
2009-12-17,INDPRO,2010-01-31,1,US,quantile,0.99,94.9579
2009-12-17,INDPRO,2010-01-31,1,US,median,,88.3222
2009-12-17,INDPRO,2010-02-28,2,US,quantile,0.01,79.8402
2009-12-17,INDPRO,2010-02-28,2,US,quantile,0.025,81.1276
2009-12-17,INDPRO,2010-02-28,2,US,quantile,0.05,82.2514
2009-12-17,INDPRO,2010-02-28,2,US,quantile,0.1,83.5665
2009-12-17,INDPRO,2010-02-28,2,US,quantile,0.15,84.4656
2009-12-17,INDPRO,2010-02-28,2,US,quantile,0.2,85.187
2009-12-17,INDPRO,2010-02-28,2,US,quantile,0.25,85.8109
2009-12-17,INDPRO,2010-02-28,2,US,quantile,0.3,86.375
2009-12-17,INDPRO,2010-02-28,2,US,quantile,0.35,86.9011
2009-12-17,INDPRO,2010-02-28,2,US,quantile,0.4,87.4032
2009-12-17,INDPRO,2010-02-28,2,US,quantile,0.45,87.8918
2009-12-17,INDPRO,2010-02-28,2,US,quantile,0.5,88.3754
2009-12-17,INDPRO,2010-02-28,2,US,quantile,0.55,88.8615
2009-12-17,INDPRO,2010-02-28,2,US,quantile,0.6,89.3583
2009-12-17,INDPRO,2010-02-28,2,US,quantile,0.65,89.8746
2009-12-17,INDPRO,2010-02-28,2,US,quantile,0.7,90.422
2009-12-17,INDPRO,2010-02-28,2,US,quantile,0.75,91.0165
2009-12-17,INDPRO,2010-02-28,2,US,quantile,0.8,91.683
2009-12-17,INDPRO,2010-02-28,2,US,quantile,0.85,92.4662
2009-12-17,INDPRO,2010-02-28,2,US,quantile,0.9,93.461
2009-12-17,INDPRO,2010-02-28,2,US,quantile,0.95,94.9552
2009-12-17,INDPRO,2010-02-28,2,US,quantile,0.975,96.2706
2009-12-17,INDPRO,2010-02-28,2,US,quantile,0.99,97.8229
2009-12-17,INDPRO,2010-02-28,2,US,median,,88.3754
2009-12-17,INDPRO,2010-03-31,3,US,quantile,0.01,77.8369
2009-12-17,INDPRO,2010-03-31,3,US,quantile,0.025,79.4131
2009-12-17,INDPRO,2010-03-31,3,US,quantile,0.05,80.7941
2009-12-17,INDPRO,2010-03-31,3,US,quantile,0.1,82.4163
2009-12-17,INDPRO,2010-03-31,3,US,quantile,0.15,83.5291
2009-12-17,INDPRO,2010-03-31,3,US,quantile,0.2,84.4242
2009-12-17,INDPRO,2010-03-31,3,US,quantile,0.25,85.1998
2009-12-17,INDPRO,2010-03-31,3,US,quantile,0.3,85.9024
2009-12-17,INDPRO,2010-03-31,3,US,quantile,0.35,86.5586
2009-12-17,INDPRO,2010-03-31,3,US,quantile,0.4,87.1859
2009-12-17,INDPRO,2010-03-31,3,US,quantile,0.45,87.7972
2009-12-17,INDPRO,2010-03-31,3,US,quantile,0.5,88.4029
2009-12-17,INDPRO,2010-03-31,3,US,quantile,0.55,89.0128
2009-12-17,INDPRO,2010-03-31,3,US,quantile,0.6,89.6369
2009-12-17,INDPRO,2010-03-31,3,US,quantile,0.65,90.2865
2009-12-17,INDPRO,2010-03-31,3,US,quantile,0.7,90.9762
2009-12-17,INDPRO,2010-03-31,3,US,quantile,0.75,91.7264
2009-12-17,INDPRO,2010-03-31,3,US,quantile,0.8,92.5691
2009-12-17,INDPRO,2010-03-31,3,US,quantile,0.85,93.5611
2009-12-17,INDPRO,2010-03-31,3,US,quantile,0.9,94.8244
2009-12-17,INDPRO,2010-03-31,3,US,quantile,0.95,96.7282
2009-12-17,INDPRO,2010-03-31,3,US,quantile,0.975,98.4105
2009-12-17,INDPRO,2010-03-31,3,US,quantile,0.99,100.4032
2009-12-17,INDPRO,2010-03-31,3,US,median,,88.4029
2009-12-17,INDPRO,2010-04-30,4,US,quantile,0.01,76.0917
2009-12-17,INDPRO,2010-04-30,4,US,quantile,0.025,77.9123
2009-12-17,INDPRO,2010-04-30,4,US,quantile,0.05,79.5128
2009-12-17,INDPRO,2010-04-30,4,US,quantile,0.1,81.399
2009-12-17,INDPRO,2010-04-30,4,US,quantile,0.15,82.6969
2009-12-17,INDPRO,2010-04-30,4,US,quantile,0.2,83.7431
2009-12-17,INDPRO,2010-04-30,4,US,quantile,0.25,84.6512
2009-12-17,INDPRO,2010-04-30,4,US,quantile,0.3,85.4751
2009-12-17,INDPRO,2010-04-30,4,US,quantile,0.35,86.2457
2009-12-17,INDPRO,2010-04-30,4,US,quantile,0.4,86.9834
2009-12-17,INDPRO,2010-04-30,4,US,quantile,0.45,87.7031
2009-12-17,INDPRO,2010-04-30,4,US,quantile,0.5,88.4172
2009-12-17,INDPRO,2010-04-30,4,US,quantile,0.55,89.1371
2009-12-17,INDPRO,2010-04-30,4,US,quantile,0.6,89.8746
2009-12-17,INDPRO,2010-04-30,4,US,quantile,0.65,90.6433
2009-12-17,INDPRO,2010-04-30,4,US,quantile,0.7,91.4605
2009-12-17,INDPRO,2010-04-30,4,US,quantile,0.75,92.3507
2009-12-17,INDPRO,2010-04-30,4,US,quantile,0.8,93.3522
2009-12-17,INDPRO,2010-04-30,4,US,quantile,0.85,94.5332
2009-12-17,INDPRO,2010-04-30,4,US,quantile,0.9,96.0404
2009-12-17,INDPRO,2010-04-30,4,US,quantile,0.95,98.3187
2009-12-17,INDPRO,2010-04-30,4,US,quantile,0.975,100.3385
2009-12-17,INDPRO,2010-04-30,4,US,quantile,0.99,102.7392
2009-12-17,INDPRO,2010-04-30,4,US,median,,88.4172
2009-12-17,CPIAUCSL,2009-12-31,0,US,quantile,0.01,216.3734
2009-12-17,CPIAUCSL,2009-12-31,0,US,quantile,0.025,216.5972
2009-12-17,CPIAUCSL,2009-12-31,0,US,quantile,0.05,216.7899
2009-12-17,CPIAUCSL,2009-12-31,0,US,quantile,0.1,217.0122
2009-12-17,CPIAUCSL,2009-12-31,0,US,quantile,0.15,217.1623
2009-12-17,CPIAUCSL,2009-12-31,0,US,quantile,0.2,217.2817
2009-12-17,CPIAUCSL,2009-12-31,0,US,quantile,0.25,217.3842
2009-12-17,CPIAUCSL,2009-12-31,0,US,quantile,0.3,217.4763
2009-12-17,CPIAUCSL,2009-12-31,0,US,quantile,0.35,217.5617
2009-12-17,CPIAUCSL,2009-12-31,0,US,quantile,0.4,217.6427
2009-12-17,CPIAUCSL,2009-12-31,0,US,quantile,0.45,217.7211
2009-12-17,CPIAUCSL,2009-12-31,0,US,quantile,0.5,217.7983
2009-12-17,CPIAUCSL,2009-12-31,0,US,quantile,0.55,217.8755
2009-12-17,CPIAUCSL,2009-12-31,0,US,quantile,0.6,217.954
2009-12-17,CPIAUCSL,2009-12-31,0,US,quantile,0.65,218.0352
2009-12-17,CPIAUCSL,2009-12-31,0,US,quantile,0.7,218.1208
2009-12-17,CPIAUCSL,2009-12-31,0,US,quantile,0.75,218.2132
2009-12-17,CPIAUCSL,2009-12-31,0,US,quantile,0.8,218.3161
2009-12-17,CPIAUCSL,2009-12-31,0,US,quantile,0.85,218.4361
2009-12-17,CPIAUCSL,2009-12-31,0,US,quantile,0.9,218.5873
2009-12-17,CPIAUCSL,2009-12-31,0,US,quantile,0.95,218.8114
2009-12-17,CPIAUCSL,2009-12-31,0,US,quantile,0.975,219.0061
2009-12-17,CPIAUCSL,2009-12-31,0,US,quantile,0.99,219.2326
