origin_date,target,target_end_date,horizon,location,output_type,output_type_id,value
2021-02-17,INDPRO,2021-02-28,0,US,quantile,0.01,95.3139
2021-02-17,INDPRO,2021-02-28,0,US,quantile,0.025,95.907
2021-02-17,INDPRO,2021-02-28,0,US,quantile,0.05,96.42
2021-02-17,INDPRO,2021-02-28,0,US,quantile,0.1,97.0149
2021-02-17,INDPRO,2021-02-28,0,US,quantile,0.15,97.4183
2021-02-17,INDPRO,2021-02-28,0,US,quantile,0.2,97.7402
2021-02-17,INDPRO,2021-02-28,0,US,quantile,0.25,98.0171
2021-02-17,INDPRO,2021-02-28,0,US,quantile,0.3,98.2665
2021-02-17,INDPRO,2021-02-28,0,US,quantile,0.35,98.4982
2021-02-17,INDPRO,2021-02-28,0,US,quantile,0.4,98.7185
2021-02-17,INDPRO,2021-02-28,0,US,quantile,0.45,98.9322
2021-02-17,INDPRO,2021-02-28,0,US,quantile,0.5,99.1429
2021-02-17,INDPRO,2021-02-28,0,US,quantile,0.55,99.354
2021-02-17,INDPRO,2021-02-28,0,US,quantile,0.6,99.569
2021-02-17,INDPRO,2021-02-28,0,US,quantile,0.65,99.7918
2021-02-17,INDPRO,2021-02-28,0,US,quantile,0.7,100.027
2021-02-17,INDPRO,2021-02-28,0,US,quantile,0.75,100.2815
2021-02-17,INDPRO,2021-02-28,0,US,quantile,0.8,100.5657
2021-02-17,INDPRO,2021-02-28,0,US,quantile,0.85,100.8979
2021-02-17,INDPRO,2021-02-28,0,US,quantile,0.9,101.3175
2021-02-17,INDPRO,2021-02-28,0,US,quantile,0.95,101.9426
2021-02-17,INDPRO,2021-02-28,0,US,quantile,0.975,102.4879
2021-02-17,INDPRO,2021-02-28,0,US,quantile,0.99,103.1257
2021-02-17,INDPRO,2021-02-28,0,US,median,,99.1429
2021-02-17,INDPRO,2021-03-31,1,US,quantile,0.01,92.4688
2021-02-17,INDPRO,2021-03-31,1,US,quantile,0.025,93.5087
2021-02-17,INDPRO,2021-03-31,1,US,quantile,0.05,94.4124
2021-02-17,INDPRO,2021-03-31,1,US,quantile,0.1,95.4652
2021-02-17,INDPRO,2021-03-31,1,US,quantile,0.15,96.1821
2021-02-17,INDPRO,2021-03-31,1,US,quantile,0.2,96.7557
2021-02-17,INDPRO,2021-03-31,1,US,quantile,0.25,97.2506
2021-02-17,INDPRO,2021-03-31,1,US,quantile,0.3,97.6971
2021-02-17,INDPRO,2021-03-31,1,US,quantile,0.35,98.1127
2021-02-17,INDPRO,2021-03-31,1,US,quantile,0.4,98.5088
2021-02-17,INDPRO,2021-03-31,1,US,quantile,0.45,98.8934
2021-02-17,INDPRO,2021-03-31,1,US,quantile,0.5,99.2735
2021-02-17,INDPRO,2021-03-31,1,US,quantile,0.55,99.655
2021-02-17,INDPRO,2021-03-31,1,US,quantile,0.6,100.0441
2021-02-17,INDPRO,2021-03-31,1,US,quantile,0.65,100.4479
2021-02-17,INDPRO,2021-03-31,1,US,quantile,0.7,100.8752
2021-02-17,INDPRO,2021-03-31,1,US,quantile,0.75,101.3384
2021-02-17,INDPRO,2021-03-31,1,US,quantile,0.8,101.8567
2021-02-17,INDPRO,2021-03-31,1,US,quantile,0.85,102.4642
2021-02-17,INDPRO,2021-03-31,1,US,quantile,0.9,103.2337
2021-02-17,INDPRO,2021-03-31,1,US,quantile,0.95,104.3848
2021-02-17,INDPRO,2021-03-31,1,US,quantile,0.975,105.3936
2021-02-17,INDPRO,2021-03-31,1,US,quantile,0.99,106.5789
2021-02-17,INDPRO,2021-03-31,1,US,median,,99.2735
2021-02-17,INDPRO,2021-04-30,2,US,quantile,0.01,89.9788
2021-02-17,INDPRO,2021-04-30,2,US,quantile,0.025,91.3922
