origin_date,target,target_end_date,horizon,location,output_type,output_type_id,value
2009-10-17,CPIAUCSL,2009-10-31,0,US,quantile,0.05,0.0
2009-10-17,CPIAUCSL,2009-10-31,0,US,quantile,0.1,0.0
2009-10-17,CPIAUCSL,2009-10-31,0,US,quantile,0.5,0.0
2009-10-17,CPIAUCSL,2009-10-31,0,US,quantile,0.9,0.01
2009-10-17,CPIAUCSL,2009-10-31,0,US,quantile,0.95,0.01
2009-10-17,CPIAUCSL,2009-11-30,1,US,quantile,0.05,0.0
2009-10-17,CPIAUCSL,2009-11-30,1,US,quantile,0.1,0.0
2009-10-17,CPIAUCSL,2009-11-30,1,US,quantile,0.5,0.0
2009-10-17,CPIAUCSL,2009-11-30,1,US,quantile,0.9,0.01
2009-10-17,CPIAUCSL,2009-11-30,1,US,quantile,0.95,0.01
2009-10-17,CPIAUCSL,2009-12-31,2,US,quantile,0.05,0.0
2009-10-17,CPIAUCSL,2009-12-31,2,US,quantile,0.1,0.0
2009-10-17,CPIAUCSL,2009-12-31,2,US,quantile,0.5,0.0
2009-10-17,CPIAUCSL,2009-12-31,2,US,quantile,0.9,0.01
2009-10-17,CPIAUCSL,2009-12-31,2,US,quantile,0.95,0.01
2009-10-17,CPIAUCSL,2010-01-31,3,US,quantile,0.05,0.0
2009-10-17,CPIAUCSL,2010-01-31,3,US,quantile,0.1,0.0
2009-10-17,CPIAUCSL,2010-01-31,3,US,quantile,0.5,0.0
2009-10-17,CPIAUCSL,2010-01-31,3,US,quantile,0.9,0.01
2009-10-17,CPIAUCSL,2010-01-31,3,US,quantile,0.95,0.01
2009-10-17,CPIAUCSL,2010-02-28,4,US,quantile,0.05,0.0
2009-10-17,CPIAUCSL,2010-02-28,4,US,quantile,0.1,0.0
2009-10-17,CPIAUCSL,2010-02-28,4,US,quantile,0.5,0.0
2009-10-17,CPIAUCSL,2010-02-28,4,US,quantile,0.9,0.01
2009-10-17,CPIAUCSL,2010-02-28,4,US,quantile,0.95,0.01
2009-10-17,CPIAUCSL,2010-03-31,5,US,quantile,0.05,0.0
2009-10-17,CPIAUCSL,2010-03-31,5,US,quantile,0.1,0.0
2009-10-17,CPIAUCSL,2010-03-31,5,US,quantile,0.5,0.0
2009-10-17,CPIAUCSL,2010-03-31,5,US,quantile,0.9,0.01
2009-10-17,CPIAUCSL,2010-03-31,5,US,quantile,0.95,0.01
2009-10-17,CPIAUCSL,2010-04-30,6,US,quantile,0.05,0.0
2009-10-17,CPIAUCSL,2010-04-30,6,US,quantile,0.1,0.0
2009-10-17,CPIAUCSL,2010-04-30,6,US,quantile,0.5,0.0
2009-10-17,CPIAUCSL,2010-04-30,6,US,quantile,0.9,0.01
2009-10-17,CPIAUCSL,2010-04-30,6,US,quantile,0.95,0.01
2009-10-17,CPIAUCSL,2010-05-31,7,US,quantile,0.05,0.0
2009-10-17,CPIAUCSL,2010-05-31,7,US,quantile,0.1,0.0
2009-10-17,CPIAUCSL,2010-05-31,7,US,quantile,0.5,0.0
2009-10-17,CPIAUCSL,2010-05-31,7,US,quantile,0.9,0.01
2009-10-17,CPIAUCSL,2010-05-31,7,US,quantile,0.95,0.01
2009-10-17,CPIAUCSL,2010-06-30,8,US,quantile,0.05,0.0
2009-10-17,CPIAUCSL,2010-06-30,8,US,quantile,0.1,0.0
2009-10-17,CPIAUCSL,2010-06-30,8,US,quantile,0.5,0.0
2009-10-17,CPIAUCSL,2010-06-30,8,US,quantile,0.9,0.01
2009-10-17,CPIAUCSL,2010-06-30,8,US,quantile,0.95,0.01
2009-10-17,CPIAUCSL,2010-07-31,9,US,quantile,0.05,0.0
2009-10-17,CPIAUCSL,2010-07-31,9,US,quantile,0.1,0.0
2009-10-17,CPIAUCSL,2010-07-31,9,US,quantile,0.5,0.0
2009-10-17,CPIAUCSL,2010-07-31,9,US,quantile,0.9,0.01
2009-10-17,CPIAUCSL,2010-07-31,9,US,quantile,0.95,0.01
2009-10-17,CPIAUCSL,2010-08-31,10,US,quantile,0.05,0.0
2009-10-17,CPIAUCSL,2010-08-31,10,US,quantile,0.1,0.0
2009-10-17,CPIAUCSL,2010-08-31,10,US,quantile,0.5,0.0
2009-10-17,CPIAUCSL,2010-08-31,10,US,quantile,0.9,0.01
2009-10-17,CPIAUCSL,2010-08-31,10,US,quantile,0.95,0.01
2009-10-17,CPIAUCSL,2010-09-30,11,US,quantile,0.05,0.0
2009-10-17,CPIAUCSL,2010-09-30,11,US,quantile,0.1,0.0
2009-10-17,CPIAUCSL,2010-09-30,11,US,quantile,0.5,0.0
2009-10-17,CPIAUCSL,2010-09-30,11,US,quantile,0.9,0.01
2009-10-17,CPIAUCSL,2010-09-30,11,US,quantile,0.95,0.01
2009-10-17,CPIAUCSL,2010-10-31,12,US,quantile,0.05,0.0
