origin_date,target,target_end_date,horizon,location,output_type,output_type_id,value
2016-03-17,CPIAUCSL,2016-03-31,0,US,quantile,0.05,-0.0005
2016-03-17,CPIAUCSL,2016-03-31,0,US,quantile,0.1,0.0
2016-03-17,CPIAUCSL,2016-03-31,0,US,quantile,0.5,0.000982
2016-03-17,CPIAUCSL,2016-03-31,0,US,quantile,0.9,0.0024
2016-03-17,CPIAUCSL,2016-03-31,0,US,quantile,0.95,0.0031
2016-03-17,CPIAUCSL,2016-04-30,1,US,quantile,0.05,0.0001
2016-03-17,CPIAUCSL,2016-04-30,1,US,quantile,0.1,0.0003
2016-03-17,CPIAUCSL,2016-04-30,1,US,quantile,0.5,0.001233
2016-03-17,CPIAUCSL,2016-04-30,1,US,quantile,0.9,0.0024
2016-03-17,CPIAUCSL,2016-04-30,1,US,quantile,0.95,0.003607
2016-03-17,CPIAUCSL,2016-05-31,2,US,quantile,0.05,0.0001
2016-03-17,CPIAUCSL,2016-05-31,2,US,quantile,0.1,0.0003
2016-03-17,CPIAUCSL,2016-05-31,2,US,quantile,0.5,0.001242
2016-03-17,CPIAUCSL,2016-05-31,2,US,quantile,0.9,0.002977
2016-03-17,CPIAUCSL,2016-05-31,2,US,quantile,0.95,0.00376
2016-03-17,CPIAUCSL,2016-06-30,3,US,quantile,0.05,0.0001
2016-03-17,CPIAUCSL,2016-06-30,3,US,quantile,0.1,0.0003
2016-03-17,CPIAUCSL,2016-06-30,3,US,quantile,0.5,0.001236
2016-03-17,CPIAUCSL,2016-06-30,3,US,quantile,0.9,0.002978
2016-03-17,CPIAUCSL,2016-06-30,3,US,quantile,0.95,0.003669
2016-03-17,CPIAUCSL,2016-07-31,4,US,quantile,0.05,0.0
2016-03-17,CPIAUCSL,2016-07-31,4,US,quantile,0.1,0.00025
2016-03-17,CPIAUCSL,2016-07-31,4,US,quantile,0.5,0.001185
2016-03-17,CPIAUCSL,2016-07-31,4,US,quantile,0.9,0.003025
2016-03-17,CPIAUCSL,2016-07-31,4,US,quantile,0.95,0.003585
2016-03-17,CPIAUCSL,2016-08-31,5,US,quantile,0.05,5e-05
2016-03-17,CPIAUCSL,2016-08-31,5,US,quantile,0.1,0.0003
2016-03-17,CPIAUCSL,2016-08-31,5,US,quantile,0.5,0.001257
2016-03-17,CPIAUCSL,2016-08-31,5,US,quantile,0.9,0.003074
2016-03-17,CPIAUCSL,2016-08-31,5,US,quantile,0.95,0.003747
2016-03-17,CPIAUCSL,2016-09-30,6,US,quantile,0.05,0.0001
2016-03-17,CPIAUCSL,2016-09-30,6,US,quantile,0.1,0.0003
2016-03-17,CPIAUCSL,2016-09-30,6,US,quantile,0.5,0.001255
2016-03-17,CPIAUCSL,2016-09-30,6,US,quantile,0.9,0.003116
2016-03-17,CPIAUCSL,2016-09-30,6,US,quantile,0.95,0.003761
2016-03-17,CPIAUCSL,2016-10-31,7,US,quantile,0.05,0.0
2016-03-17,CPIAUCSL,2016-10-31,7,US,quantile,0.1,0.00025
2016-03-17,CPIAUCSL,2016-10-31,7,US,quantile,0.5,0.001199
2016-03-17,CPIAUCSL,2016-10-31,7,US,quantile,0.9,0.003091
2016-03-17,CPIAUCSL,2016-10-31,7,US,quantile,0.95,0.003746
2016-03-17,CPIAUCSL,2016-11-30,8,US,quantile,0.05,-0.0002
2016-03-17,CPIAUCSL,2016-11-30,8,US,quantile,0.1,0.00015
2016-03-17,CPIAUCSL,2016-11-30,8,US,quantile,0.5,0.001155
2016-03-17,CPIAUCSL,2016-11-30,8,US,quantile,0.9,0.003131
2016-03-17,CPIAUCSL,2016-11-30,8,US,quantile,0.95,0.00375
2016-03-17,CPIAUCSL,2016-12-31,9,US,quantile,0.05,5e-05
2016-03-17,CPIAUCSL,2016-12-31,9,US,quantile,0.1,0.0003
2016-03-17,CPIAUCSL,2016-12-31,9,US,quantile,0.5,0.001255
2016-03-17,CPIAUCSL,2016-12-31,9,US,quantile,0.9,0.003125
2016-03-17,CPIAUCSL,2016-12-31,9,US,quantile,0.95,0.00388
2016-03-17,CPIAUCSL,2017-01-31,10,US,quantile,0.05,0.0001
2016-03-17,CPIAUCSL,2017-01-31,10,US,quantile,0.1,0.00025
2016-03-17,CPIAUCSL,2017-01-31,10,US,quantile,0.5,0.001198
2016-03-17,CPIAUCSL,2017-01-31,10,US,quantile,0.9,0.003151
2016-03-17,CPIAUCSL,2017-01-31,10,US,quantile,0.95,0.003825
2016-03-17,CPIAUCSL,2017-02-28,11,US,quantile,0.05,0.0003
