origin_date,target,target_end_date,horizon,location,output_type,output_type_id,value
2003-09-17,INDPRO,2003-09-30,0,US,quantile,0.05,90.4889
2003-09-17,INDPRO,2003-09-30,0,US,quantile,0.1,90.6235
2003-09-17,INDPRO,2003-09-30,0,US,quantile,0.5,91.0005
2003-09-17,INDPRO,2003-09-30,0,US,quantile,0.9,91.3775
2003-09-17,INDPRO,2003-09-30,0,US,quantile,0.95,91.5097
2003-09-17,INDPRO,2003-09-30,0,US,mean,,90.9197
2003-09-17,INDPRO,2003-10-31,1,US,quantile,0.05,90.2196
2003-09-17,INDPRO,2003-10-31,1,US,quantile,0.1,90.4888
2003-09-17,INDPRO,2003-10-31,1,US,quantile,0.5,91.1015
2003-09-17,INDPRO,2003-10-31,1,US,quantile,0.9,91.7095
2003-09-17,INDPRO,2003-10-31,1,US,quantile,0.95,91.9391
2003-09-17,INDPRO,2003-10-31,1,US,mean,,90.9197
2003-09-17,INDPRO,2003-11-30,2,US,quantile,0.05,89.9101
2003-09-17,INDPRO,2003-11-30,2,US,quantile,0.1,90.3542
2003-09-17,INDPRO,2003-11-30,2,US,quantile,0.5,91.2159
2003-09-17,INDPRO,2003-11-30,2,US,quantile,0.9,92.0237
2003-09-17,INDPRO,2003-11-30,2,US,quantile,0.95,92.303
2003-09-17,INDPRO,2003-11-30,2,US,mean,,90.9197
2003-09-17,INDPRO,2003-12-31,3,US,quantile,0.05,89.7349
2003-09-17,INDPRO,2003-12-31,3,US,quantile,0.1,90.2195
2003-09-17,INDPRO,2003-12-31,3,US,quantile,0.5,91.288
2003-09-17,INDPRO,2003-12-31,3,US,quantile,0.9,92.3307
2003-09-17,INDPRO,2003-12-31,3,US,quantile,0.95,92.6755
2003-09-17,INDPRO,2003-12-31,3,US,mean,,90.9197
2003-09-17,INDPRO,2004-01-31,4,US,quantile,0.05,89.5186
2003-09-17,INDPRO,2004-01-31,4,US,quantile,0.1,90.085
2003-09-17,INDPRO,2004-01-31,4,US,quantile,0.5,91.3842
2003-09-17,INDPRO,2004-01-31,4,US,quantile,0.9,92.6431
2003-09-17,INDPRO,2004-01-31,4,US,quantile,0.95,93.0012
2003-09-17,INDPRO,2004-01-31,4,US,mean,,90.9197
2003-09-17,CPIAUCSL,2003-09-30,0,US,quantile,0.05,184.45
2003-09-17,CPIAUCSL,2003-09-30,0,US,quantile,0.1,184.5
2003-09-17,CPIAUCSL,2003-09-30,0,US,quantile,0.5,184.7
2003-09-17,CPIAUCSL,2003-09-30,0,US,quantile,0.9,185.1
2003-09-17,CPIAUCSL,2003-09-30,0,US,quantile,0.95,185.3
2003-09-17,CPIAUCSL,2003-09-30,0,US,mean,,184.5
2003-09-17,CPIAUCSL,2003-10-31,1,US,quantile,0.05,184.4485
2003-09-17,CPIAUCSL,2003-10-31,1,US,quantile,0.1,184.5
2003-09-17,CPIAUCSL,2003-10-31,1,US,quantile,0.5,184.9
2003-09-17,CPIAUCSL,2003-10-31,1,US,quantile,0.9,185.6
2003-09-17,CPIAUCSL,2003-10-31,1,US,quantile,0.95,185.9
2003-09-17,CPIAUCSL,2003-10-31,1,US,mean,,184.5
2003-09-17,CPIAUCSL,2003-11-30,2,US,quantile,0.05,184.45
2003-09-17,CPIAUCSL,2003-11-30,2,US,quantile,0.1,184.51
2003-09-17,CPIAUCSL,2003-11-30,2,US,quantile,0.5,185.1
2003-09-17,CPIAUCSL,2003-11-30,2,US,quantile,0.9,186.0
2003-09-17,CPIAUCSL,2003-11-30,2,US,quantile,0.95,186.6
2003-09-17,CPIAUCSL,2003-11-30,2,US,mean,,184.5
2003-09-17,CPIAUCSL,2003-12-31,3,US,quantile,0.05,184.4575
2003-09-17,CPIAUCSL,2003-12-31,3,US,quantile,0.1,184.535
2003-09-17,CPIAUCSL,2003-12-31,3,US,quantile,0.5,185.3
2003-09-17,CPIAUCSL,2003-12-31,3,US,quantile,0.9,186.5
2003-09-17,CPIAUCSL,2003-12-31,3,US,quantile,0.95,187.1
2003-09-17,CPIAUCSL,2003-12-31,3,US,mean,,184.5
2003-09-17,CPIAUCSL,2004-01-31,4,US,quantile,0.05,184.457
2003-09-17,CPIAUCSL,2004-01-31,4,US,quantile,0.1,184.57
2003-09-17,CPIAUCSL,2004-01-31,4,US,quantile,0.5,185.51
2003-09-17,CPIAUCSL,2004-01-31,4,US,quantile,0.9,187.0
2003-09-17,CPIAUCSL,2004-01-31,4,US,quantile,0.95,187.6
2003-09-17,CPIAUCSL,2004-01-31,4,US,mean,,184.5
2003-09-17,PCEPI,2003-09-30,0,US,quantile,0.05,78.078
2003-09-17,PCEPI,2003-09-30,0,US,quantile,0.1,78.089
2003-09-17,PCEPI,2003-09-30,0,US,quantile,0.5,78.179
2003-09-17,PCEPI,2003-09-30,0,US,quantile,0.9,78.338
2003-09-17,PCEPI,2003-09-30,0,US,quantile,0.95,78.3772
2003-09-17,PCEPI,2003-09-30,0,US,mean,,78.079
2003-09-17,PCEPI,2003-10-31,1,US,quantile,0.05,78.0899
2003-09-17,PCEPI,2003-10-31,1,US,quantile,0.1,78.1106
2003-09-17,PCEPI,2003-10-31,1,US,quantile,0.5,78.2975
2003-09-17,PCEPI,2003-10-31,1,US,quantile,0.9,78.5414
2003-09-17,PCEPI,2003-10-31,1,US,quantile,0.95,78.6333
2003-09-17,PCEPI,2003-10-31,1,US,mean,,78.079
2003-09-17,PCEPI,2003-11-30,2,US,quantile,0.05,78.103
2003-09-17,PCEPI,2003-11-30,2,US,quantile,0.1,78.1342
2003-09-17,PCEPI,2003-11-30,2,US,quantile,0.5,78.416
2003-09-17,PCEPI,2003-11-30,2,US,quantile,0.9,78.7528
2003-09-17,PCEPI,2003-11-30,2,US,quantile,0.95,78.9098
2003-09-17,PCEPI,2003-11-30,2,US,mean,,78.079
2003-09-17,PCEPI,2003-12-31,3,US,quantile,0.05,78.126
2003-09-17,PCEPI,2003-12-31,3,US,quantile,0.1,78.1522
2003-09-17,PCEPI,2003-12-31,3,US,quantile,0.5,78.5485
2003-09-17,PCEPI,2003-12-31,3,US,quantile,0.9,78.9569
2003-09-17,PCEPI,2003-12-31,3,US,quantile,0.95,79.1593
2003-09-17,PCEPI,2003-12-31,3,US,mean,,78.079
2003-09-17,PCEPI,2004-01-31,4,US,quantile,0.05,78.1495
2003-09-17,PCEPI,2004-01-31,4,US,quantile,0.1,78.173
2003-09-17,PCEPI,2004-01-31,4,US,quantile,0.5,78.678
2003-09-17,PCEPI,2004-01-31,4,US,quantile,0.9,79.166
2003-09-17,PCEPI,2004-01-31,4,US,quantile,0.95,79.401
2003-09-17,PCEPI,2004-01-31,4,US,mean,,78.079
2003-09-17,UNRATE,2003-09-30,0,US,quantile,0.05,5.8
2003-09-17,UNRATE,2003-09-30,0,US,quantile,0.1,5.9
2003-09-17,UNRATE,2003-09-30,0,US,quantile,0.5,6.1
2003-09-17,UNRATE,2003-09-30,0,US,quantile,0.9,6.3
2003-09-17,UNRATE,2003-09-30,0,US,quantile,0.95,6.4
2003-09-17,UNRATE,2003-09-30,0,US,mean,,6.1
2003-09-17,UNRATE,2003-10-31,1,US,quantile,0.05,5.7
2003-09-17,UNRATE,2003-10-31,1,US,quantile,0.1,5.8
2003-09-17,UNRATE,2003-10-31,1,US,quantile,0.5,6.1
2003-09-17,UNRATE,2003-10-31,1,US,quantile,0.9,6.5
2003-09-17,UNRATE,2003-10-31,1,US,quantile,0.95,6.7
2003-09-17,UNRATE,2003-10-31,1,US,mean,,6.1
2003-09-17,UNRATE,2003-11-30,2,US,quantile,0.05,5.5
2003-09-17,UNRATE,2003-11-30,2,US,quantile,0.1,5.7
2003-09-17,UNRATE,2003-11-30,2,US,quantile,0.5,6.1
2003-09-17,UNRATE,2003-11-30,2,US,quantile,0.9,6.6
2003-09-17,UNRATE,2003-11-30,2,US,quantile,0.95,6.9
2003-09-17,UNRATE,2003-11-30,2,US,mean,,6.1
2003-09-17,UNRATE,2003-12-31,3,US,quantile,0.05,5.4
2003-09-17,UNRATE,2003-12-31,3,US,quantile,0.1,5.6
2003-09-17,UNRATE,2003-12-31,3,US,quantile,0.5,6.0
2003-09-17,UNRATE,2003-12-31,3,US,quantile,0.9,6.8
2003-09-17,UNRATE,2003-12-31,3,US,quantile,0.95,7.1
2003-09-17,UNRATE,2003-12-31,3,US,mean,,6.1
2003-09-17,UNRATE,2004-01-31,4,US,quantile,0.05,5.21
2003-09-17,UNRATE,2004-01-31,4,US,quantile,0.1,5.5
