origin_date,target,target_end_date,horizon,location,output_type,output_type_id,value
2001-08-17,INDPRO,2001-08-31,0,US,quantile,0.05,88.898
2001-08-17,INDPRO,2001-08-31,0,US,quantile,0.1,89.0066
2001-08-17,INDPRO,2001-08-31,0,US,quantile,0.5,89.3836
2001-08-17,INDPRO,2001-08-31,0,US,quantile,0.9,89.7606
2001-08-17,INDPRO,2001-08-31,0,US,quantile,0.95,89.8885
2001-08-17,INDPRO,2001-08-31,0,US,mean,,89.3028
2001-08-17,INDPRO,2001-09-30,1,US,quantile,0.05,88.6135
2001-08-17,INDPRO,2001-09-30,1,US,quantile,0.1,88.872
2001-08-17,INDPRO,2001-09-30,1,US,quantile,0.5,89.489
2001-08-17,INDPRO,2001-09-30,1,US,quantile,0.9,90.083
2001-08-17,INDPRO,2001-09-30,1,US,quantile,0.95,90.3169
2001-08-17,INDPRO,2001-09-30,1,US,mean,,89.3028
2001-08-17,INDPRO,2001-10-31,2,US,quantile,0.05,88.3159
2001-08-17,INDPRO,2001-10-31,2,US,quantile,0.1,88.7643
2001-08-17,INDPRO,2001-10-31,2,US,quantile,0.5,89.5981
2001-08-17,INDPRO,2001-10-31,2,US,quantile,0.9,90.4068
2001-08-17,INDPRO,2001-10-31,2,US,quantile,0.95,90.6801
2001-08-17,INDPRO,2001-10-31,2,US,mean,,89.3028
2001-08-17,INDPRO,2001-11-30,3,US,quantile,0.05,88.1284
2001-08-17,INDPRO,2001-11-30,3,US,quantile,0.1,88.6188
2001-08-17,INDPRO,2001-11-30,3,US,quantile,0.5,89.6797
2001-08-17,INDPRO,2001-11-30,3,US,quantile,0.9,90.704
2001-08-17,INDPRO,2001-11-30,3,US,quantile,0.95,91.0616
2001-08-17,INDPRO,2001-11-30,3,US,mean,,89.3028
2001-08-17,INDPRO,2001-12-31,4,US,quantile,0.05,87.9482
2001-08-17,INDPRO,2001-12-31,4,US,quantile,0.1,88.4814
2001-08-17,INDPRO,2001-12-31,4,US,quantile,0.5,89.7764
2001-08-17,INDPRO,2001-12-31,4,US,quantile,0.9,91.0262
2001-08-17,INDPRO,2001-12-31,4,US,quantile,0.95,91.3826
2001-08-17,INDPRO,2001-12-31,4,US,mean,,89.3028
2001-08-17,CPIAUCSL,2001-08-31,0,US,quantile,0.05,177.36
2001-08-17,CPIAUCSL,2001-08-31,0,US,quantile,0.1,177.4
2001-08-17,CPIAUCSL,2001-08-31,0,US,quantile,0.5,177.6
2001-08-17,CPIAUCSL,2001-08-31,0,US,quantile,0.9,178.0
2001-08-17,CPIAUCSL,2001-08-31,0,US,quantile,0.95,178.2
2001-08-17,CPIAUCSL,2001-08-31,0,US,mean,,177.4
2001-08-17,CPIAUCSL,2001-09-30,1,US,quantile,0.05,177.35
2001-08-17,CPIAUCSL,2001-09-30,1,US,quantile,0.1,177.4
2001-08-17,CPIAUCSL,2001-09-30,1,US,quantile,0.5,177.8
2001-08-17,CPIAUCSL,2001-09-30,1,US,quantile,0.9,178.5
2001-08-17,CPIAUCSL,2001-09-30,1,US,quantile,0.95,178.8
2001-08-17,CPIAUCSL,2001-09-30,1,US,mean,,177.4
2001-08-17,CPIAUCSL,2001-10-31,2,US,quantile,0.05,177.36
2001-08-17,CPIAUCSL,2001-10-31,2,US,quantile,0.1,177.411
2001-08-17,CPIAUCSL,2001-10-31,2,US,quantile,0.5,178.0
2001-08-17,CPIAUCSL,2001-10-31,2,US,quantile,0.9,178.9
2001-08-17,CPIAUCSL,2001-10-31,2,US,quantile,0.95,179.5
2001-08-17,CPIAUCSL,2001-10-31,2,US,mean,,177.4
2001-08-17,CPIAUCSL,2001-11-30,3,US,quantile,0.05,177.375
