origin_date,target,target_end_date,horizon,location,output_type,output_type_id,value
2002-11-17,INDPRO,2002-11-30,0,US,quantile,0.05,90.0488
2002-11-17,INDPRO,2002-11-30,0,US,quantile,0.1,90.1681
2002-11-17,INDPRO,2002-11-30,0,US,quantile,0.5,90.5451
2002-11-17,INDPRO,2002-11-30,0,US,quantile,0.9,90.9221
2002-11-17,INDPRO,2002-11-30,0,US,quantile,0.95,91.0539
2002-11-17,INDPRO,2002-11-30,0,US,mean,,90.4643
2002-11-17,INDPRO,2002-12-31,1,US,quantile,0.05,89.7649
2002-11-17,INDPRO,2002-12-31,1,US,quantile,0.1,90.0334
2002-11-17,INDPRO,2002-12-31,1,US,quantile,0.5,90.6461
2002-11-17,INDPRO,2002-12-31,1,US,quantile,0.9,91.2541
2002-11-17,INDPRO,2002-12-31,1,US,quantile,0.95,91.4866
2002-11-17,INDPRO,2002-12-31,1,US,mean,,90.4643
2002-11-17,INDPRO,2003-01-31,2,US,quantile,0.05,89.4434
2002-11-17,INDPRO,2003-01-31,2,US,quantile,0.1,89.8989
2002-11-17,INDPRO,2003-01-31,2,US,quantile,0.5,90.7586
2002-11-17,INDPRO,2003-01-31,2,US,quantile,0.9,91.5717
2002-11-17,INDPRO,2003-01-31,2,US,quantile,0.95,91.8551
2002-11-17,INDPRO,2003-01-31,2,US,mean,,90.4643
2002-11-17,INDPRO,2003-02-28,3,US,quantile,0.05,89.2795
2002-11-17,INDPRO,2003-02-28,3,US,quantile,0.1,89.74
2002-11-17,INDPRO,2003-02-28,3,US,quantile,0.5,90.8405
2002-11-17,INDPRO,2003-02-28,3,US,quantile,0.9,91.8799
2002-11-17,INDPRO,2003-02-28,3,US,quantile,0.95,92.2262
2002-11-17,INDPRO,2003-02-28,3,US,mean,,90.4643
2002-11-17,INDPRO,2003-03-31,4,US,quantile,0.05,89.0623
2002-11-17,INDPRO,2003-03-31,4,US,quantile,0.1,89.6295
2002-11-17,INDPRO,2003-03-31,4,US,quantile,0.5,90.9452
2002-11-17,INDPRO,2003-03-31,4,US,quantile,0.9,92.1877
2002-11-17,INDPRO,2003-03-31,4,US,quantile,0.95,92.5472
2002-11-17,INDPRO,2003-03-31,4,US,mean,,90.4643
2002-11-17,CPIAUCSL,2002-11-30,0,US,quantile,0.05,181.16
2002-11-17,CPIAUCSL,2002-11-30,0,US,quantile,0.1,181.2
2002-11-17,CPIAUCSL,2002-11-30,0,US,quantile,0.5,181.4
2002-11-17,CPIAUCSL,2002-11-30,0,US,quantile,0.9,181.8
2002-11-17,CPIAUCSL,2002-11-30,0,US,quantile,0.95,182.0
2002-11-17,CPIAUCSL,2002-11-30,0,US,mean,,181.2
2002-11-17,CPIAUCSL,2002-12-31,1,US,quantile,0.05,181.15
2002-11-17,CPIAUCSL,2002-12-31,1,US,quantile,0.1,181.2
2002-11-17,CPIAUCSL,2002-12-31,1,US,quantile,0.5,181.6
2002-11-17,CPIAUCSL,2002-12-31,1,US,quantile,0.9,182.3
2002-11-17,CPIAUCSL,2002-12-31,1,US,quantile,0.95,182.6
2002-11-17,CPIAUCSL,2002-12-31,1,US,mean,,181.2
2002-11-17,CPIAUCSL,2003-01-31,2,US,quantile,0.05,181.16
2002-11-17,CPIAUCSL,2003-01-31,2,US,quantile,0.1,181.216
2002-11-17,CPIAUCSL,2003-01-31,2,US,quantile,0.5,181.8
2002-11-17,CPIAUCSL,2003-01-31,2,US,quantile,0.9,182.7
2002-11-17,CPIAUCSL,2003-01-31,2,US,quantile,0.95,183.3
2002-11-17,CPIAUCSL,2003-01-31,2,US,mean,,181.2
2002-11-17,CPIAUCSL,2003-02-28,3,US,quantile,0.05,181.17
2002-11-17,CPIAUCSL,2003-02-28,3,US,quantile,0.1,181.24
2002-11-17,CPIAUCSL,2003-02-28,3,US,quantile,0.5,182.0
2002-11-17,CPIAUCSL,2003-02-28,3,US,quantile,0.9,183.2
2002-11-17,CPIAUCSL,2003-02-28,3,US,quantile,0.95,183.8
2002-11-17,CPIAUCSL,2003-02-28,3,US,mean,,181.2
2002-11-17,CPIAUCSL,2003-03-31,4,US,quantile,0.05,181.152
2002-11-17,CPIAUCSL,2003-03-31,4,US,quantile,0.1,181.27
2002-11-17,CPIAUCSL,2003-03-31,4,US,quantile,0.5,182.2
2002-11-17,CPIAUCSL,2003-03-31,4,US,quantile,0.9,183.7
2002-11-17,CPIAUCSL,2003-03-31,4,US,quantile,0.95,184.3
2002-11-17,CPIAUCSL,2003-03-31,4,US,mean,,181.2
2002-11-17,PCEPI,2002-11-30,0,US,quantile,0.05,76.8202
