origin_date,target,target_end_date,horizon,location,output_type,output_type_id,value
2015-12-17,INDPRO,2015-12-31,0,US,quantile,0.05,98.7167
2015-12-17,INDPRO,2015-12-31,0,US,quantile,0.1,98.9636
2015-12-17,INDPRO,2015-12-31,0,US,quantile,0.5,99.3775
2015-12-17,INDPRO,2015-12-31,0,US,quantile,0.9,99.7799
2015-12-17,INDPRO,2015-12-31,0,US,quantile,0.95,99.9596
2015-12-17,INDPRO,2015-12-31,0,US,mean,,99.3929
2015-12-17,INDPRO,2016-01-31,1,US,quantile,0.05,97.6929
2015-12-17,INDPRO,2016-01-31,1,US,quantile,0.1,98.3177
2015-12-17,INDPRO,2016-01-31,1,US,quantile,0.5,99.2366
2015-12-17,INDPRO,2016-01-31,1,US,quantile,0.9,100.0477
2015-12-17,INDPRO,2016-01-31,1,US,quantile,0.95,100.55
2015-12-17,INDPRO,2016-01-31,1,US,mean,,99.104
2015-12-17,INDPRO,2016-02-29,2,US,quantile,0.05,97.7682
2015-12-17,INDPRO,2016-02-29,2,US,quantile,0.1,98.1621
2015-12-17,INDPRO,2016-02-29,2,US,quantile,0.5,99.1181
2015-12-17,INDPRO,2016-02-29,2,US,quantile,0.9,100.4205
2015-12-17,INDPRO,2016-02-29,2,US,quantile,0.95,100.7495
2015-12-17,INDPRO,2016-02-29,2,US,mean,,98.899
2015-12-17,INDPRO,2016-03-31,3,US,quantile,0.05,97.1771
2015-12-17,INDPRO,2016-03-31,3,US,quantile,0.1,97.8054
2015-12-17,INDPRO,2016-03-31,3,US,quantile,0.5,98.9037
2015-12-17,INDPRO,2016-03-31,3,US,quantile,0.9,100.1922
2015-12-17,INDPRO,2016-03-31,3,US,quantile,0.95,100.6931
2015-12-17,INDPRO,2016-03-31,3,US,mean,,98.7085
2015-12-17,INDPRO,2016-04-30,4,US,quantile,0.05,95.7081
2015-12-17,INDPRO,2016-04-30,4,US,quantile,0.1,96.947
2015-12-17,INDPRO,2016-04-30,4,US,quantile,0.5,98.657
2015-12-17,INDPRO,2016-04-30,4,US,quantile,0.9,100.642
2015-12-17,INDPRO,2016-04-30,4,US,quantile,0.95,101.2708
2015-12-17,INDPRO,2016-04-30,4,US,mean,,98.3244
2015-12-17,INDPRO,2016-05-31,5,US,quantile,0.05,95.0135
2015-12-17,INDPRO,2016-05-31,5,US,quantile,0.1,96.8179
2015-12-17,INDPRO,2016-05-31,5,US,quantile,0.5,98.873
2015-12-17,INDPRO,2016-05-31,5,US,quantile,0.9,101.4149
2015-12-17,INDPRO,2016-05-31,5,US,quantile,0.95,102.4163
2015-12-17,INDPRO,2016-05-31,5,US,mean,,97.9921
2015-12-17,INDPRO,2016-06-30,6,US,quantile,0.05,94.0372
2015-12-17,INDPRO,2016-06-30,6,US,quantile,0.1,96.052
2015-12-17,INDPRO,2016-06-30,6,US,quantile,0.5,98.6795
2015-12-17,INDPRO,2016-06-30,6,US,quantile,0.9,101.5974
2015-12-17,INDPRO,2016-06-30,6,US,quantile,0.95,101.9596
2015-12-17,INDPRO,2016-06-30,6,US,mean,,97.6892
2015-12-17,INDPRO,2016-07-31,7,US,quantile,0.05,93.4721
2015-12-17,INDPRO,2016-07-31,7,US,quantile,0.1,96.1353
2015-12-17,INDPRO,2016-07-31,7,US,quantile,0.5,98.831
2015-12-17,INDPRO,2016-07-31,7,US,quantile,0.9,101.8645
2015-12-17,INDPRO,2016-07-31,7,US,quantile,0.95,102.3522
2015-12-17,INDPRO,2016-07-31,7,US,mean,,97.3689
2015-12-17,INDPRO,2016-08-31,8,US,quantile,0.05,90.8904
2015-12-17,INDPRO,2016-08-31,8,US,quantile,0.1,93.0439
2015-12-17,INDPRO,2016-08-31,8,US,quantile,0.5,98.6885
2015-12-17,INDPRO,2016-08-31,8,US,quantile,0.9,102.4329
2015-12-17,INDPRO,2016-08-31,8,US,quantile,0.95,104.7273
2015-12-17,INDPRO,2016-08-31,8,US,mean,,97.0619
2015-12-17,INDPRO,2016-09-30,9,US,quantile,0.05,91.8742
2015-12-17,INDPRO,2016-09-30,9,US,quantile,0.1,95.1459
2015-12-17,INDPRO,2016-09-30,9,US,quantile,0.5,98.6152
2015-12-17,INDPRO,2016-09-30,9,US,quantile,0.9,103.5302
2015-12-17,INDPRO,2016-09-30,9,US,quantile,0.95,106.0821
2015-12-17,INDPRO,2016-09-30,9,US,mean,,96.7713
2015-12-17,INDPRO,2016-10-31,10,US,quantile,0.05,93.0512
2015-12-17,INDPRO,2016-10-31,10,US,quantile,0.1,94.6892
2015-12-17,INDPRO,2016-10-31,10,US,quantile,0.5,98.8661
2015-12-17,INDPRO,2016-10-31,10,US,quantile,0.9,103.8055
2015-12-17,INDPRO,2016-10-31,10,US,quantile,0.95,105.9142
2015-12-17,INDPRO,2016-10-31,10,US,mean,,96.4918
2015-12-17,INDPRO,2016-11-30,11,US,quantile,0.05,92.4209
2015-12-17,INDPRO,2016-11-30,11,US,quantile,0.1,94.5747
2015-12-17,INDPRO,2016-11-30,11,US,quantile,0.5,99.0921
2015-12-17,INDPRO,2016-11-30,11,US,quantile,0.9,103.4736
2015-12-17,INDPRO,2016-11-30,11,US,quantile,0.95,106.0351
2015-12-17,INDPRO,2016-11-30,11,US,mean,,96.1875
2015-12-17,INDPRO,2016-12-31,12,US,quantile,0.05,89.2529
2015-12-17,INDPRO,2016-12-31,12,US,quantile,0.1,93.7485
2015-12-17,INDPRO,2016-12-31,12,US,quantile,0.5,99.4123
2015-12-17,INDPRO,2016-12-31,12,US,quantile,0.9,104.1054
2015-12-17,INDPRO,2016-12-31,12,US,quantile,0.95,106.5437
2015-12-17,INDPRO,2016-12-31,12,US,mean,,95.933
2015-12-17,INDPRO,2017-01-31,13,US,quantile,0.05,91.376
2015-12-17,INDPRO,2017-01-31,13,US,quantile,0.1,94.2096
2015-12-17,INDPRO,2017-01-31,13,US,quantile,0.5,99.6046
2015-12-17,INDPRO,2017-01-31,13,US,quantile,0.9,104.0402
2015-12-17,INDPRO,2017-01-31,13,US,quantile,0.95,106.1618
2015-12-17,INDPRO,2017-01-31,13,US,mean,,95.7359
2015-12-17,INDPRO,2017-02-28,14,US,quantile,0.05,83.8331
2015-12-17,INDPRO,2017-02-28,14,US,quantile,0.1,90.2674
2015-12-17,INDPRO,2017-02-28,14,US,quantile,0.5,98.1564
2015-12-17,INDPRO,2017-02-28,14,US,quantile,0.9,103.7643
2015-12-17,INDPRO,2017-02-28,14,US,quantile,0.95,105.5359
2015-12-17,INDPRO,2017-02-28,14,US,mean,,95.3072
2015-12-17,INDPRO,2017-03-31,15,US,quantile,0.05,89.1452
2015-12-17,INDPRO,2017-03-31,15,US,quantile,0.1,93.54
2015-12-17,INDPRO,2017-03-31,15,US,quantile,0.5,99.0411
2015-12-17,INDPRO,2017-03-31,15,US,quantile,0.9,104.5891
2015-12-17,INDPRO,2017-03-31,15,US,quantile,0.95,105.4119
2015-12-17,INDPRO,2017-03-31,15,US,mean,,95.0694
2015-12-17,INDPRO,2017-04-30,16,US,quantile,0.05,92.4416
