origin_date,target,target_end_date,horizon,location,output_type,output_type_id,value
2018-11-17,INDPRO,2018-11-30,0,US,quantile,0.05,103.5986
2018-11-17,INDPRO,2018-11-30,0,US,quantile,0.1,103.8045
2018-11-17,INDPRO,2018-11-30,0,US,quantile,0.5,104.1065
2018-11-17,INDPRO,2018-11-30,0,US,quantile,0.9,104.465
2018-11-17,INDPRO,2018-11-30,0,US,quantile,0.95,104.7147
2018-11-17,INDPRO,2018-11-30,0,US,mean,,104.1449
2018-11-17,INDPRO,2018-12-31,1,US,quantile,0.05,103.2074
2018-11-17,INDPRO,2018-12-31,1,US,quantile,0.1,103.5034
2018-11-17,INDPRO,2018-12-31,1,US,quantile,0.5,104.1631
2018-11-17,INDPRO,2018-12-31,1,US,quantile,0.9,104.9436
2018-11-17,INDPRO,2018-12-31,1,US,quantile,0.95,105.147
2018-11-17,INDPRO,2018-12-31,1,US,mean,,104.2421
2018-11-17,INDPRO,2019-01-31,2,US,quantile,0.05,102.6986
2018-11-17,INDPRO,2019-01-31,2,US,quantile,0.1,103.2185
2018-11-17,INDPRO,2019-01-31,2,US,quantile,0.5,104.3065
2018-11-17,INDPRO,2019-01-31,2,US,quantile,0.9,105.6582
2018-11-17,INDPRO,2019-01-31,2,US,quantile,0.95,106.009
2018-11-17,INDPRO,2019-01-31,2,US,mean,,104.2623
2018-11-17,INDPRO,2019-02-28,3,US,quantile,0.05,102.416
2018-11-17,INDPRO,2019-02-28,3,US,quantile,0.1,102.9894
2018-11-17,INDPRO,2019-02-28,3,US,quantile,0.5,104.4548
2018-11-17,INDPRO,2019-02-28,3,US,quantile,0.9,105.6078
2018-11-17,INDPRO,2019-02-28,3,US,quantile,0.95,106.6506
2018-11-17,INDPRO,2019-02-28,3,US,mean,,104.5456
2018-11-17,INDPRO,2019-03-31,4,US,quantile,0.05,101.4474
2018-11-17,INDPRO,2019-03-31,4,US,quantile,0.1,102.447
2018-11-17,INDPRO,2019-03-31,4,US,quantile,0.5,104.388
2018-11-17,INDPRO,2019-03-31,4,US,quantile,0.9,106.4717
2018-11-17,INDPRO,2019-03-31,4,US,quantile,0.95,107.0491
2018-11-17,INDPRO,2019-03-31,4,US,mean,,104.6454
2018-11-17,INDPRO,2019-04-30,5,US,quantile,0.05,101.2227
2018-11-17,INDPRO,2019-04-30,5,US,quantile,0.1,102.3138
2018-11-17,INDPRO,2019-04-30,5,US,quantile,0.5,104.6649
2018-11-17,INDPRO,2019-04-30,5,US,quantile,0.9,107.3215
2018-11-17,INDPRO,2019-04-30,5,US,quantile,0.95,108.314
2018-11-17,INDPRO,2019-04-30,5,US,mean,,104.8558
2018-11-17,INDPRO,2019-05-31,6,US,quantile,0.05,100.7406
2018-11-17,INDPRO,2019-05-31,6,US,quantile,0.1,101.7971
2018-11-17,INDPRO,2019-05-31,6,US,quantile,0.5,104.7063
2018-11-17,INDPRO,2019-05-31,6,US,quantile,0.9,107.3193
2018-11-17,INDPRO,2019-05-31,6,US,quantile,0.95,108.2085
2018-11-17,INDPRO,2019-05-31,6,US,mean,,104.8157
2018-11-17,INDPRO,2019-06-30,7,US,quantile,0.05,100.3172
2018-11-17,INDPRO,2019-06-30,7,US,quantile,0.1,101.4754
2018-11-17,INDPRO,2019-06-30,7,US,quantile,0.5,104.7297
2018-11-17,INDPRO,2019-06-30,7,US,quantile,0.9,108.1846
2018-11-17,INDPRO,2019-06-30,7,US,quantile,0.95,109.8195
2018-11-17,INDPRO,2019-06-30,7,US,mean,,104.9392
