origin_date,target,target_end_date,horizon,location,output_type,output_type_id,value
2005-05-17,INDPRO,2005-05-31,0,US,quantile,0.05,96.3303
2005-05-17,INDPRO,2005-05-31,0,US,quantile,0.1,96.6481
2005-05-17,INDPRO,2005-05-31,0,US,quantile,0.5,96.8712
2005-05-17,INDPRO,2005-05-31,0,US,quantile,0.9,97.1337
2005-05-17,INDPRO,2005-05-31,0,US,quantile,0.95,97.4357
2005-05-17,INDPRO,2005-05-31,0,US,mean,,96.8828
2005-05-17,INDPRO,2005-06-30,1,US,quantile,0.05,96.0047
2005-05-17,INDPRO,2005-06-30,1,US,quantile,0.1,96.6665
2005-05-17,INDPRO,2005-06-30,1,US,quantile,0.5,97.0823
2005-05-17,INDPRO,2005-06-30,1,US,quantile,0.9,97.559
2005-05-17,INDPRO,2005-06-30,1,US,quantile,0.95,98.1735
2005-05-17,INDPRO,2005-06-30,1,US,mean,,97.1041
2005-05-17,INDPRO,2005-07-31,2,US,quantile,0.05,95.6879
2005-05-17,INDPRO,2005-07-31,2,US,quantile,0.1,96.6877
2005-05-17,INDPRO,2005-07-31,2,US,quantile,0.5,97.2894
2005-05-17,INDPRO,2005-07-31,2,US,quantile,0.9,97.9859
2005-05-17,INDPRO,2005-07-31,2,US,quantile,0.95,98.9278
2005-05-17,INDPRO,2005-07-31,2,US,mean,,97.3277
2005-05-17,INDPRO,2005-08-31,3,US,quantile,0.05,95.3457
2005-05-17,INDPRO,2005-08-31,3,US,quantile,0.1,96.6894
2005-05-17,INDPRO,2005-08-31,3,US,quantile,0.5,97.4912
2005-05-17,INDPRO,2005-08-31,3,US,quantile,0.9,98.402
2005-05-17,INDPRO,2005-08-31,3,US,quantile,0.95,99.694
2005-05-17,INDPRO,2005-08-31,3,US,mean,,97.5481
2005-05-17,INDPRO,2005-09-30,4,US,quantile,0.05,95.0152
2005-05-17,INDPRO,2005-09-30,4,US,quantile,0.1,96.6723
2005-05-17,INDPRO,2005-09-30,4,US,quantile,0.5,97.6937
2005-05-17,INDPRO,2005-09-30,4,US,quantile,0.9,98.8253
2005-05-17,INDPRO,2005-09-30,4,US,quantile,0.95,100.46
2005-05-17,INDPRO,2005-09-30,4,US,mean,,97.7698
2005-05-17,INDPRO,2005-10-31,5,US,quantile,0.05,94.7155
2005-05-17,INDPRO,2005-10-31,5,US,quantile,0.1,96.6987
2005-05-17,INDPRO,2005-10-31,5,US,quantile,0.5,97.9078
2005-05-17,INDPRO,2005-10-31,5,US,quantile,0.9,99.2591
2005-05-17,INDPRO,2005-10-31,5,US,quantile,0.95,101.2518
2005-05-17,INDPRO,2005-10-31,5,US,mean,,98.0184
2005-05-17,INDPRO,2005-11-30,6,US,quantile,0.05,94.3486
2005-05-17,INDPRO,2005-11-30,6,US,quantile,0.1,96.6806
2005-05-17,INDPRO,2005-11-30,6,US,quantile,0.5,98.0961
2005-05-17,INDPRO,2005-11-30,6,US,quantile,0.9,99.6539
2005-05-17,INDPRO,2005-11-30,6,US,quantile,0.95,101.9603
2005-05-17,INDPRO,2005-11-30,6,US,mean,,98.2399
2005-05-17,INDPRO,2005-12-31,7,US,quantile,0.05,93.9964
2005-05-17,INDPRO,2005-12-31,7,US,quantile,0.1,96.6647
2005-05-17,INDPRO,2005-12-31,7,US,quantile,0.5,98.2892
2005-05-17,INDPRO,2005-12-31,7,US,quantile,0.9,100.0677
2005-05-17,INDPRO,2005-12-31,7,US,quantile,0.95,102.7225
2005-05-17,INDPRO,2005-12-31,7,US,mean,,98.4763
2005-05-17,INDPRO,2006-01-31,8,US,quantile,0.05,93.6341
2005-05-17,INDPRO,2006-01-31,8,US,quantile,0.1,96.5972
2005-05-17,INDPRO,2006-01-31,8,US,quantile,0.5,98.4518
2005-05-17,INDPRO,2006-01-31,8,US,quantile,0.9,100.4176
2005-05-17,INDPRO,2006-01-31,8,US,quantile,0.95,103.395
2005-05-17,INDPRO,2006-01-31,8,US,mean,,98.6816
2005-05-17,INDPRO,2006-02-28,9,US,quantile,0.05,93.2444
2005-05-17,INDPRO,2006-02-28,9,US,quantile,0.1,96.548
2005-05-17,INDPRO,2006-02-28,9,US,quantile,0.5,98.6294
2005-05-17,INDPRO,2006-02-28,9,US,quantile,0.9,100.8122
2005-05-17,INDPRO,2006-02-28,9,US,quantile,0.95,104.1424
2005-05-17,INDPRO,2006-02-28,9,US,mean,,98.9122
2005-05-17,INDPRO,2006-03-31,10,US,quantile,0.05,92.8609
2005-05-17,INDPRO,2006-03-31,10,US,quantile,0.1,96.49
2005-05-17,INDPRO,2006-03-31,10,US,quantile,0.5,98.8017
2005-05-17,INDPRO,2006-03-31,10,US,quantile,0.9,101.2094
2005-05-17,INDPRO,2006-03-31,10,US,quantile,0.95,104.911
2005-05-17,INDPRO,2006-03-31,10,US,mean,,99.1391
2005-05-17,INDPRO,2006-04-30,11,US,quantile,0.05,92.5189
2005-05-17,INDPRO,2006-04-30,11,US,quantile,0.1,96.4659
2005-05-17,INDPRO,2006-04-30,11,US,quantile,0.5,98.9794
2005-05-17,INDPRO,2006-04-30,11,US,quantile,0.9,101.6384
2005-05-17,INDPRO,2006-04-30,11,US,quantile,0.95,105.652
2005-05-17,INDPRO,2006-04-30,11,US,mean,,99.3872
2005-05-17,INDPRO,2006-05-31,12,US,quantile,0.05,92.1538
2005-05-17,INDPRO,2006-05-31,12,US,quantile,0.1,96.3663
2005-05-17,INDPRO,2006-05-31,12,US,quantile,0.5,99.1509
2005-05-17,INDPRO,2006-05-31,12,US,quantile,0.9,102.0221
2005-05-17,INDPRO,2006-05-31,12,US,quantile,0.95,106.3324
2005-05-17,INDPRO,2006-05-31,12,US,mean,,99.6289
2005-05-17,INDPRO,2006-06-30,13,US,quantile,0.05,91.8018
2005-05-17,INDPRO,2006-06-30,13,US,quantile,0.1,96.3001
2005-05-17,INDPRO,2006-06-30,13,US,quantile,0.5,99.3297
2005-05-17,INDPRO,2006-06-30,13,US,quantile,0.9,102.3914
2005-05-17,INDPRO,2006-06-30,13,US,quantile,0.95,107.1795
2005-05-17,INDPRO,2006-06-30,13,US,mean,,99.8963
2005-05-17,INDPRO,2006-07-31,14,US,quantile,0.05,91.4604
2005-05-17,INDPRO,2006-07-31,14,US,quantile,0.1,96.2674
2005-05-17,INDPRO,2006-07-31,14,US,quantile,0.5,99.5133
2005-05-17,INDPRO,2006-07-31,14,US,quantile,0.9,102.84
