origin_date,target,target_end_date,horizon,location,output_type,output_type_id,value
2004-11-17,INDPRO,2004-11-30,0,US,quantile,0.01,93.803
2004-11-17,INDPRO,2004-11-30,0,US,quantile,0.025,93.978
2004-11-17,INDPRO,2004-11-30,0,US,quantile,0.05,94.1157
2004-11-17,INDPRO,2004-11-30,0,US,quantile,0.1,94.2503
2004-11-17,INDPRO,2004-11-30,0,US,quantile,0.15,94.358
2004-11-17,INDPRO,2004-11-30,0,US,quantile,0.2,94.4119
2004-11-17,INDPRO,2004-11-30,0,US,quantile,0.25,94.449
2004-11-17,INDPRO,2004-11-30,0,US,quantile,0.3,94.4927
2004-11-17,INDPRO,2004-11-30,0,US,quantile,0.35,94.5217
2004-11-17,INDPRO,2004-11-30,0,US,quantile,0.4,94.5698
2004-11-17,INDPRO,2004-11-30,0,US,quantile,0.45,94.6004
2004-11-17,INDPRO,2004-11-30,0,US,quantile,0.5,94.6273
2004-11-17,INDPRO,2004-11-30,0,US,quantile,0.55,94.6571
2004-11-17,INDPRO,2004-11-30,0,US,quantile,0.6,94.6861
2004-11-17,INDPRO,2004-11-30,0,US,quantile,0.65,94.735
2004-11-17,INDPRO,2004-11-30,0,US,quantile,0.7,94.765
2004-11-17,INDPRO,2004-11-30,0,US,quantile,0.75,94.8071
2004-11-17,INDPRO,2004-11-30,0,US,quantile,0.8,94.8696
2004-11-17,INDPRO,2004-11-30,0,US,quantile,0.85,94.9271
2004-11-17,INDPRO,2004-11-30,0,US,quantile,0.9,95.0124
2004-11-17,INDPRO,2004-11-30,0,US,quantile,0.95,95.1567
2004-11-17,INDPRO,2004-11-30,0,US,quantile,0.975,95.2819
2004-11-17,INDPRO,2004-11-30,0,US,quantile,0.99,95.4809
2004-11-17,INDPRO,2004-11-30,0,US,median,,94.5465
2004-11-17,INDPRO,2004-12-31,1,US,quantile,0.01,93.1582
2004-11-17,INDPRO,2004-12-31,1,US,quantile,0.025,93.6309
2004-11-17,INDPRO,2004-12-31,1,US,quantile,0.05,93.8481
2004-11-17,INDPRO,2004-12-31,1,US,quantile,0.1,94.1156
2004-11-17,INDPRO,2004-12-31,1,US,quantile,0.15,94.2507
2004-11-17,INDPRO,2004-12-31,1,US,quantile,0.2,94.3849
2004-11-17,INDPRO,2004-12-31,1,US,quantile,0.25,94.4388
2004-11-17,INDPRO,2004-12-31,1,US,quantile,0.3,94.5068
2004-11-17,INDPRO,2004-12-31,1,US,quantile,0.35,94.5557
2004-11-17,INDPRO,2004-12-31,1,US,quantile,0.4,94.6273
2004-11-17,INDPRO,2004-12-31,1,US,quantile,0.45,94.6811
2004-11-17,INDPRO,2004-12-31,1,US,quantile,0.5,94.7338
2004-11-17,INDPRO,2004-12-31,1,US,quantile,0.55,94.7769
2004-11-17,INDPRO,2004-12-31,1,US,quantile,0.6,94.8158
2004-11-17,INDPRO,2004-12-31,1,US,quantile,0.65,94.8966
2004-11-17,INDPRO,2004-12-31,1,US,quantile,0.7,94.9771
2004-11-17,INDPRO,2004-12-31,1,US,quantile,0.75,95.0524
2004-11-17,INDPRO,2004-12-31,1,US,quantile,0.8,95.1267
2004-11-17,INDPRO,2004-12-31,1,US,quantile,0.85,95.2197
2004-11-17,INDPRO,2004-12-31,1,US,quantile,0.9,95.3406
2004-11-17,INDPRO,2004-12-31,1,US,quantile,0.95,95.5631
2004-11-17,INDPRO,2004-12-31,1,US,quantile,0.975,95.7852
2004-11-17,INDPRO,2004-12-31,1,US,quantile,0.99,95.9787
2004-11-17,INDPRO,2004-12-31,1,US,median,,94.5465
2004-11-17,INDPRO,2005-01-31,2,US,quantile,0.01,92.5772
2004-11-17,INDPRO,2005-01-31,2,US,quantile,0.025,93.3079
2004-11-17,INDPRO,2005-01-31,2,US,quantile,0.05,93.5472
2004-11-17,INDPRO,2005-01-31,2,US,quantile,0.1,93.9811
2004-11-17,INDPRO,2005-01-31,2,US,quantile,0.15,94.1743
2004-11-17,INDPRO,2005-01-31,2,US,quantile,0.2,94.3382
2004-11-17,INDPRO,2005-01-31,2,US,quantile,0.25,94.424
2004-11-17,INDPRO,2005-01-31,2,US,quantile,0.3,94.5196
2004-11-17,INDPRO,2005-01-31,2,US,quantile,0.35,94.6013
2004-11-17,INDPRO,2005-01-31,2,US,quantile,0.4,94.6811
2004-11-17,INDPRO,2005-01-31,2,US,quantile,0.45,94.762
2004-11-17,INDPRO,2005-01-31,2,US,quantile,0.5,94.8427
2004-11-17,INDPRO,2005-01-31,2,US,quantile,0.55,94.8966
2004-11-17,INDPRO,2005-01-31,2,US,quantile,0.6,94.9773
2004-11-17,INDPRO,2005-01-31,2,US,quantile,0.65,95.0479
2004-11-17,INDPRO,2005-01-31,2,US,quantile,0.7,95.1418
2004-11-17,INDPRO,2005-01-31,2,US,quantile,0.75,95.2343
2004-11-17,INDPRO,2005-01-31,2,US,quantile,0.8,95.3579
2004-11-17,INDPRO,2005-01-31,2,US,quantile,0.85,95.4622
2004-11-17,INDPRO,2005-01-31,2,US,quantile,0.9,95.6505
2004-11-17,INDPRO,2005-01-31,2,US,quantile,0.95,95.9238
2004-11-17,INDPRO,2005-01-31,2,US,quantile,0.975,96.1171
2004-11-17,INDPRO,2005-01-31,2,US,quantile,0.99,96.4584
2004-11-17,INDPRO,2005-01-31,2,US,median,,94.5465
2004-11-17,INDPRO,2005-02-28,3,US,quantile,0.01,92.0029
2004-11-17,INDPRO,2005-02-28,3,US,quantile,0.025,92.9509
2004-11-17,INDPRO,2005-02-28,3,US,quantile,0.05,93.3618
2004-11-17,INDPRO,2005-02-28,3,US,quantile,0.1,93.8464
2004-11-17,INDPRO,2005-02-28,3,US,quantile,0.15,94.1157
2004-11-17,INDPRO,2005-02-28,3,US,quantile,0.2,94.2772
2004-11-17,INDPRO,2005-02-28,3,US,quantile,0.25,94.4388
2004-11-17,INDPRO,2005-02-28,3,US,quantile,0.3,94.5518
2004-11-17,INDPRO,2005-02-28,3,US,quantile,0.35,94.6488
2004-11-17,INDPRO,2005-02-28,3,US,quantile,0.4,94.7619
2004-11-17,INDPRO,2005-02-28,3,US,quantile,0.45,94.8427
2004-11-17,INDPRO,2005-02-28,3,US,quantile,0.5,94.9234
2004-11-17,INDPRO,2005-02-28,3,US,quantile,0.55,95.0043
2004-11-17,INDPRO,2005-02-28,3,US,quantile,0.6,95.1119
2004-11-17,INDPRO,2005-02-28,3,US,quantile,0.65,95.2096
2004-11-17,INDPRO,2005-02-28,3,US,quantile,0.7,95.3346
2004-11-17,INDPRO,2005-02-28,3,US,quantile,0.75,95.4432
2004-11-17,INDPRO,2005-02-28,3,US,quantile,0.8,95.5967
2004-11-17,INDPRO,2005-02-28,3,US,quantile,0.85,95.7831
