origin_date,target,target_end_date,horizon,location,output_type,output_type_id,value
2021-01-17,INDPRO,2021-01-31,0,US,quantile,0.01,97.127
2021-01-17,INDPRO,2021-01-31,0,US,quantile,0.025,97.661
2021-01-17,INDPRO,2021-01-31,0,US,quantile,0.05,97.8602
2021-01-17,INDPRO,2021-01-31,0,US,quantile,0.1,98.0341
2021-01-17,INDPRO,2021-01-31,0,US,quantile,0.15,98.1239
2021-01-17,INDPRO,2021-01-31,0,US,quantile,0.2,98.215
2021-01-17,INDPRO,2021-01-31,0,US,quantile,0.25,98.2553
2021-01-17,INDPRO,2021-01-31,0,US,quantile,0.3,98.3091
2021-01-17,INDPRO,2021-01-31,0,US,quantile,0.35,98.3361
2021-01-17,INDPRO,2021-01-31,0,US,quantile,0.4,98.3802
2021-01-17,INDPRO,2021-01-31,0,US,quantile,0.45,98.4169
2021-01-17,INDPRO,2021-01-31,0,US,quantile,0.5,98.4453
2021-01-17,INDPRO,2021-01-31,0,US,quantile,0.55,98.4843
2021-01-17,INDPRO,2021-01-31,0,US,quantile,0.6,98.5245
2021-01-17,INDPRO,2021-01-31,0,US,quantile,0.65,98.5548
2021-01-17,INDPRO,2021-01-31,0,US,quantile,0.7,98.6053
2021-01-17,INDPRO,2021-01-31,0,US,quantile,0.75,98.6587
2021-01-17,INDPRO,2021-01-31,0,US,quantile,0.8,98.7027
2021-01-17,INDPRO,2021-01-31,0,US,quantile,0.85,98.773
2021-01-17,INDPRO,2021-01-31,0,US,quantile,0.9,98.8746
2021-01-17,INDPRO,2021-01-31,0,US,quantile,0.95,99.061
2021-01-17,INDPRO,2021-01-31,0,US,quantile,0.975,99.2874
2021-01-17,INDPRO,2021-01-31,0,US,quantile,0.99,99.4456
2021-01-17,INDPRO,2021-01-31,0,US,median,,98.363
2021-01-17,INDPRO,2021-02-28,1,US,quantile,0.01,96.303
2021-01-17,INDPRO,2021-02-28,1,US,quantile,0.025,97.1128
2021-01-17,INDPRO,2021-02-28,1,US,quantile,0.05,97.5551
2021-01-17,INDPRO,2021-02-28,1,US,quantile,0.1,97.849
2021-01-17,INDPRO,2021-02-28,1,US,quantile,0.15,98.0331
2021-01-17,INDPRO,2021-02-28,1,US,quantile,0.2,98.1724
2021-01-17,INDPRO,2021-02-28,1,US,quantile,0.25,98.2553
2021-01-17,INDPRO,2021-02-28,1,US,quantile,0.3,98.3092
