origin_date,target,target_end_date,horizon,location,output_type,output_type_id,value
2020-04-17,INDPRO,2020-04-30,0,US,quantile,0.01,96.2431
2020-04-17,INDPRO,2020-04-30,0,US,quantile,0.025,96.7222
2020-04-17,INDPRO,2020-04-30,0,US,quantile,0.05,96.9087
2020-04-17,INDPRO,2020-04-30,0,US,quantile,0.1,97.0792
2020-04-17,INDPRO,2020-04-30,0,US,quantile,0.15,97.1677
2020-04-17,INDPRO,2020-04-30,0,US,quantile,0.2,97.2566
2020-04-17,INDPRO,2020-04-30,0,US,quantile,0.25,97.3001
2020-04-17,INDPRO,2020-04-30,0,US,quantile,0.3,97.3536
2020-04-17,INDPRO,2020-04-30,0,US,quantile,0.35,97.3809
2020-04-17,INDPRO,2020-04-30,0,US,quantile,0.4,97.4222
2020-04-17,INDPRO,2020-04-30,0,US,quantile,0.45,97.4616
2020-04-17,INDPRO,2020-04-30,0,US,quantile,0.5,97.4886
2020-04-17,INDPRO,2020-04-30,0,US,quantile,0.55,97.5263
2020-04-17,INDPRO,2020-04-30,0,US,quantile,0.6,97.5669
2020-04-17,INDPRO,2020-04-30,0,US,quantile,0.65,97.597
2020-04-17,INDPRO,2020-04-30,0,US,quantile,0.7,97.6501
2020-04-17,INDPRO,2020-04-30,0,US,quantile,0.75,97.6994
2020-04-17,INDPRO,2020-04-30,0,US,quantile,0.8,97.7447
2020-04-17,INDPRO,2020-04-30,0,US,quantile,0.85,97.8117
2020-04-17,INDPRO,2020-04-30,0,US,quantile,0.9,97.9146
2020-04-17,INDPRO,2020-04-30,0,US,quantile,0.95,98.0887
2020-04-17,INDPRO,2020-04-30,0,US,quantile,0.975,98.2471
2020-04-17,INDPRO,2020-04-30,0,US,quantile,0.99,98.4183
2020-04-17,INDPRO,2020-04-30,0,US,median,,97.4078
2020-04-17,INDPRO,2020-05-31,1,US,quantile,0.01,95.4937
2020-04-17,INDPRO,2020-05-31,1,US,quantile,0.025,96.1666
2020-04-17,INDPRO,2020-05-31,1,US,quantile,0.05,96.6041
2020-04-17,INDPRO,2020-05-31,1,US,quantile,0.1,96.8961
2020-04-17,INDPRO,2020-05-31,1,US,quantile,0.15,97.0801
2020-04-17,INDPRO,2020-05-31,1,US,quantile,0.2,97.2173
2020-04-17,INDPRO,2020-05-31,1,US,quantile,0.25,97.3001
2020-04-17,INDPRO,2020-05-31,1,US,quantile,0.3,97.354
2020-04-17,INDPRO,2020-05-31,1,US,quantile,0.35,97.4105
2020-04-17,INDPRO,2020-05-31,1,US,quantile,0.4,97.4886
2020-04-17,INDPRO,2020-05-31,1,US,quantile,0.45,97.5425
2020-04-17,INDPRO,2020-05-31,1,US,quantile,0.5,97.5963
2020-04-17,INDPRO,2020-05-31,1,US,quantile,0.55,97.6501
2020-04-17,INDPRO,2020-05-31,1,US,quantile,0.6,97.7025
2020-04-17,INDPRO,2020-05-31,1,US,quantile,0.65,97.7625
2020-04-17,INDPRO,2020-05-31,1,US,quantile,0.7,97.8591
2020-04-17,INDPRO,2020-05-31,1,US,quantile,0.75,97.9463
2020-04-17,INDPRO,2020-05-31,1,US,quantile,0.8,98.0044
2020-04-17,INDPRO,2020-05-31,1,US,quantile,0.85,98.1047
2020-04-17,INDPRO,2020-05-31,1,US,quantile,0.9,98.2425
2020-04-17,INDPRO,2020-05-31,1,US,quantile,0.95,98.4845
2020-04-17,INDPRO,2020-05-31,1,US,quantile,0.975,98.728
2020-04-17,INDPRO,2020-05-31,1,US,quantile,0.99,98.9395
2020-04-17,INDPRO,2020-05-31,1,US,median,,97.4078
2020-04-17,INDPRO,2020-06-30,2,US,quantile,0.01,94.4445
2020-04-17,INDPRO,2020-06-30,2,US,quantile,0.025,95.8373
2020-04-17,INDPRO,2020-06-30,2,US,quantile,0.05,96.2373
2020-04-17,INDPRO,2020-06-30,2,US,quantile,0.1,96.7713
2020-04-17,INDPRO,2020-06-30,2,US,quantile,0.15,96.995
2020-04-17,INDPRO,2020-06-30,2,US,quantile,0.2,97.1655
2020-04-17,INDPRO,2020-06-30,2,US,quantile,0.25,97.2731
2020-04-17,INDPRO,2020-06-30,2,US,quantile,0.3,97.3809
2020-04-17,INDPRO,2020-06-30,2,US,quantile,0.35,97.4617
2020-04-17,INDPRO,2020-06-30,2,US,quantile,0.4,97.5424
2020-04-17,INDPRO,2020-06-30,2,US,quantile,0.45,97.6256
2020-04-17,INDPRO,2020-06-30,2,US,quantile,0.5,97.7115
2020-04-17,INDPRO,2020-06-30,2,US,quantile,0.55,97.7847
2020-04-17,INDPRO,2020-06-30,2,US,quantile,0.6,97.851
2020-04-17,INDPRO,2020-06-30,2,US,quantile,0.65,97.9378
2020-04-17,INDPRO,2020-06-30,2,US,quantile,0.7,98.0283
2020-04-17,INDPRO,2020-06-30,2,US,quantile,0.75,98.1217
2020-04-17,INDPRO,2020-06-30,2,US,quantile,0.8,98.2605
2020-04-17,INDPRO,2020-06-30,2,US,quantile,0.85,98.3758
2020-04-17,INDPRO,2020-06-30,2,US,quantile,0.9,98.5684
2020-04-17,INDPRO,2020-06-30,2,US,quantile,0.95,98.9046
2020-04-17,INDPRO,2020-06-30,2,US,quantile,0.975,99.1507
2020-04-17,INDPRO,2020-06-30,2,US,quantile,0.99,99.4501
2020-04-17,INDPRO,2020-06-30,2,US,median,,97.4078
2020-04-17,INDPRO,2020-07-31,3,US,quantile,0.01,93.8584
